"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌"
1511.23,151.12,1238.78,123.88,272.44,27.24,5393.40,539.34,3165.50,316.55,2227.90,222.79,3882.18,388.22,1926.72,192.67,1955.46,195.55,1831.76,64.70,404.16,16.40,256.78,25.68,0.74,4.17,1.39,1.64,1.14,7877.00,7819.00,7877.00,0,0,614.68,261.74,352.93,198.00,91.00,107.00,0,0,0,82.00,39.00,43.00,116.00,52.00,64.00,41.41,42.86,40.19,7.63,0.52,13.61,1.00,2.55,0.12,65.77,3.52,81.17,4.81,51.81,2.35,33.47,1.60,37.05,1.86,30.55,1.38,1.97,2.19,1.70,345.00,22.51,345.00,22.51,141.13,5.71,110.94,6.75,110.94,6.75,95.91,4.30,23.00,29.00,18.00,32.00,42.00,23.00,17.00,19.00,15.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,1.75,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2488.53,248.85,1421.59,142.16,1066.94,106.69,6806.12,680.61,3487.95,348.79,3318.17,331.82,4317.59,431.76,2066.36,206.64,2251.23,225.12,3124.11,75.77,687.85,19.63,256.78,25.68,0.76,38.82,1.58,1.69,1.47,11742.00,9923.00,11742.00,0,0,487.65,182.76,304.89,113.00,45.00,68.00,0,0,0,48.00,18.00,30.00,65.00,27.00,38.00,42.48,40.00,44.12,22.02,1.26,31.59,2.15,15.69,0.68,141.79,6.02,193.77,9.58,110.61,3.88,66.42,2.25,76.53,2.80,59.24,1.86,2.13,2.53,1.87,427.22,36.25,427.22,36.25,336.67,13.12,192.23,13.27,192.23,13.27,149.38,3.93,63.00,103.00,37.00,106.00,205.00,47.00,31.00,35.00,29.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,2.25,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
603.48,60.35,457.11,45.71,146.37,14.64,3234.10,323.41,1834.37,183.44,1399.73,139.97,2630.62,263.06,1377.26,137.73,1253.37,125.34,807.00,44.68,264.77,15.19,257.49,25.75,0.59,2.22,1.23,1.33,1.12,5587.00,5465.00,5587.00,0,0,494.77,230.15,264.62,222.00,108.00,114.00,0,0,0,98.00,47.00,51.00,124.00,61.00,63.00,44.14,43.52,44.74,2.72,0.24,4.23,0.39,1.28,0.09,33.00,2.33,39.03,2.92,27.45,1.78,21.21,1.41,22.58,1.55,19.89,1.27,1.56,1.73,1.38,187.32,14.61,187.32,14.61,58.99,3.72,93.42,6.79,93.42,6.79,84.17,4.99,14.00,15.00,13.00,15.00,15.00,15.00,13.00,15.00,11.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1240.12,124.01,683.10,68.31,557.02,55.70,4495.75,449.58,2407.21,240.72,2088.54,208.85,3255.64,325.56,1724.11,172.41,1531.52,153.15,1431.54,58.89,220.43,13.79,257.13,25.71,0.64,14.54,1.38,1.40,1.36,7424.00,7123.00,7424.00,0,0,566.14,276.12,290.02,202.00,106.00,96.00,0,0,0,96.00,52.00,44.00,106.00,54.00,52.00,47.52,49.06,45.83,6.14,0.44,6.44,0.57,5.80,0.29,46.83,2.69,46.29,2.98,47.47,2.36,30.71,1.61,31.93,1.75,29.45,1.46,1.53,1.45,1.61,266.88,14.89,179.08,13.20,266.88,14.89,87.33,6.05,87.33,6.05,64.47,2.91,17.00,16.00,19.00,20.00,17.00,24.00,15.00,15.00,14.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,1.75,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1417.52,141.75,625.87,62.59,791.65,79.16,4916.52,491.65,2480.07,248.01,2436.44,243.64,3499.00,349.90,1854.21,185.42,1644.80,164.48,1652.86,62.32,297.60,12.70,256.06,25.61,0.62,6.39,1.41,1.34,1.48,8369.00,8133.00,8369.00,0,0,689.98,317.52,372.45,226.00,113.00,113.00,0,0,0,103.00,51.00,52.00,123.00,62.00,61.00,45.58,45.13,46.02,6.27,0.42,5.54,0.52,7.01,0.32,47.73,2.56,48.63,2.99,46.85,2.14,28.45,1.37,29.91,1.51,26.96,1.23,1.68,1.63,1.74,244.91,14.14,212.55,14.14,244.91,12.31,92.81,5.81,92.81,5.81,62.72,2.61,14.00,14.00,14.00,17.00,15.00,18.00,12.00,13.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.50,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
448.44,44.84,276.90,27.69,171.54,17.15,2763.73,276.37,1545.95,154.60,1217.78,121.78,2315.29,231.53,1269.05,126.90,1046.24,104.62,595.39,37.34,175.54,12.79,256.42,25.64,0.61,2.77,1.19,1.22,1.16,5007.00,4898.00,5007.00,0,0,516.39,248.70,267.69,252.00,126.00,126.00,0,0,0,117.00,58.00,59.00,135.00,68.00,67.00,46.43,46.03,46.83,1.78,0.16,2.20,0.22,1.36,0.11,23.62,1.78,26.65,2.10,20.64,1.47,17.15,1.24,18.66,1.38,15.62,1.09,1.38,1.43,1.32,124.68,9.13,103.14,8.67,124.68,9.13,83.84,6.42,83.84,6.42,33.84,2.22,9.00,9.00,10.00,12.00,10.00,13.00,7.00,7.00,7.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.25,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
231.30,23.13,360.52,36.05,-129.22,-12.92,2358.05,235.81,1437.08,143.71,920.97,92.10,2126.75,212.67,1076.56,107.66,1050.19,105.02,410.46,29.31,166.46,11.91,257.13,25.71,0.56,1.51,1.11,1.34,0.88,4262.00,4157.00,4262.00,0,0,503.20,241.45,261.76,276.00,136.00,140.00,0,0,0,109.00,55.00,54.00,167.00,81.00,86.00,39.49,40.44,38.57,0.84,0.09,2.65,0.25,-0.92,-0.06,21.63,1.81,26.13,2.24,17.05,1.37,12.74,1.03,13.29,1.11,12.21,0.96,1.70,1.97,1.40,98.88,8.97,98.88,8.97,38.97,3.08,63.31,5.17,63.31,5.17,58.94,4.53,8.00,8.00,8.00,10.00,9.00,10.00,7.00,6.00,7.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.00,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2625.89,262.59,1250.36,125.04,1375.53,137.55,7477.66,747.77,3801.27,380.13,3676.39,367.64,4851.77,485.18,2550.91,255.09,2300.86,230.09,3078.26,75.49,537.86,15.82,256.78,25.68,0.63,27.05,1.54,1.49,1.60,11359.00,10760.00,11359.00,0,0,590.70,284.57,306.14,146.00,78.00,68.00,0,0,0,60.00,32.00,28.00,86.00,46.00,40.00,41.10,41.03,41.18,17.99,0.99,16.03,1.19,20.23,0.77,124.63,5.34,118.79,6.04,131.30,4.54,56.42,2.04,55.45,2.18,57.52,1.86,2.21,2.14,2.28,653.29,27.14,386.30,24.07,653.29,27.14,169.21,7.73,169.21,7.73,135.94,3.67,44.00,38.00,51.00,65.00,47.00,84.00,31.00,32.00,29.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.25,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2573.30,257.33,1327.23,132.72,1246.07,124.61,7161.14,716.11,3705.56,370.56,3455.58,345.56,4587.85,458.78,2378.33,237.83,2209.51,220.95,2962.06,74.77,439.55,14.21,257.85,25.78,0.66,21.48,1.56,1.56,1.56,11480.00,10776.00,11480.00,0,0,654.90,306.88,348.02,162.00,85.00,77.00,0,0,0,71.00,38.00,33.00,91.00,47.00,44.00,43.83,44.71,42.86,15.88,0.87,15.61,1.10,16.18,0.61,100.86,4.32,97.51,4.94,104.71,3.61,50.42,1.83,50.60,2.01,50.22,1.63,2.00,1.93,2.09,501.55,22.09,348.60,22.09,501.55,21.25,162.39,7.43,162.39,7.43,121.19,3.37,34.00,29.00,38.00,46.00,35.00,59.00,24.00,25.00,23.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.00,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2160.15,216.02,1178.93,117.89,981.22,98.12,6755.19,675.52,3795.81,379.58,2959.38,295.94,4595.04,459.50,2616.88,261.69,1978.16,197.82,2746.48,73.32,589.37,17.05,259.99,26.00,0.67,18.92,1.47,1.45,1.50,11364.00,10773.00,11364.00,0,0,527.05,278.34,248.71,131.00,76.00,55.00,0,0,0,66.00,39.00,27.00,65.00,37.00,28.00,50.38,51.32,49.09,16.49,0.98,15.51,1.08,17.84,0.84,102.35,4.42,97.33,4.73,109.61,3.98,70.69,2.51,70.73,2.76,70.65,2.18,1.45,1.38,1.55,599.65,23.48,346.57,20.82,599.65,23.48,202.05,9.42,202.05,9.42,153.50,4.46,47.00,38.00,58.00,58.00,41.00,82.00,35.00,34.00,36.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.75,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1926.39,192.64,934.15,93.42,992.24,99.22,6289.91,628.99,3151.07,315.11,3138.83,313.88,4363.52,436.35,2216.92,221.69,2146.60,214.66,2258.15,69.32,409.57,14.80,259.63,25.96,0.64,7.68,1.44,1.42,1.46,9713.00,9209.00,9713.00,0,0,643.68,281.50,362.18,183.00,89.00,94.00,0,0,0,84.00,41.00,43.00,99.00,48.00,51.00,45.90,46.07,45.74,10.53,0.65,10.50,0.89,10.56,0.42,74.88,3.58,76.86,4.34,73.00,2.86,44.08,1.84,46.19,2.07,42.09,1.63,1.70,1.66,1.73,304.51,20.63,304.51,20.63,261.58,12.10,160.43,8.07,160.43,8.07,102.85,3.45,25.00,26.00,24.00,31.00,30.00,32.00,20.00,23.00,18.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,2.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
696.95,69.69,278.81,27.88,418.14,41.81,3396.70,339.67,1796.61,179.66,1600.09,160.01,2699.75,269.97,1517.80,151.78,1181.95,118.19,863.59,46.61,186.99,12.08,258.92,25.89,0.59,3.87,1.26,1.18,1.35,5691.00,5470.00,5691.00,0,0,528.76,257.28,271.48,239.00,122.00,117.00,0,0,0,92.00,46.00,46.00,147.00,76.00,71.00,38.49,37.70,39.32,2.92,0.25,2.29,0.26,3.57,0.24,36.92,2.62,39.06,2.98,34.78,2.26,18.37,1.24,19.97,1.39,16.65,1.07,2.01,1.96,2.09,208.82,14.47,128.89,10.78,208.82,14.47,78.52,5.98,78.52,5.98,35.18,2.14,13.00,12.00,14.00,18.00,15.00,20.00,10.00,10.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.25,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
7.15,0.71,89.02,8.90,-81.87,-8.19,1885.98,188.60,1083.51,108.35,802.48,80.25,1878.83,187.88,994.49,99.45,884.35,88.43,262.69,21.33,160.16,13.72,259.63,25.96,0.03,0.05,1.00,1.09,0.91,3782.00,3684.00,3782.00,0,0,444.29,215.36,228.92,277.00,136.00,141.00,0,0,0,113.00,54.00,59.00,164.00,82.00,82.00,40.79,39.71,41.84,0.03,0.01,0.65,0.08,-0.58,-0.05,16.69,1.57,20.06,1.92,13.60,1.26,11.46,1.06,12.13,1.14,10.78,0.99,1.46,1.65,1.26,71.22,6.72,71.22,6.72,36.14,3.31,60.03,5.22,50.54,4.65,60.03,5.22,7.00,7.00,8.00,9.00,8.00,10.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,1.00,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1413.66,141.37,773.16,77.32,640.50,64.05,4429.93,442.99,2314.87,231.49,2115.05,211.51,3016.27,301.63,1541.71,154.17,1474.55,147.46,1925.35,68.14,367.46,29.36,258.92,25.89,1.15,38.28,1.47,1.50,1.43,7777.00,6891.00,7777.00,0,0,297.59,117.52,180.07,100.00,41.00,59.00,0,0,0,42.00,16.00,26.00,58.00,25.00,33.00,42.00,39.02,44.07,14.14,1.06,18.86,1.60,10.86,0.68,105.47,6.16,144.68,9.36,81.35,4.18,52.00,2.64,61.67,3.37,44.68,2.08,2.03,2.35,1.82,348.66,38.67,348.66,38.67,237.78,13.99,155.83,14.73,155.83,14.73,110.66,4.34,74.00,118.00,44.00,71.00,99.00,54.00,77.00,131.00,36.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,2.50,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
