"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
-214.34,-8.57,374.76,14.99,-589.10,-23.56,1033.69,41.35,1033.69,41.35,0,0,1248.03,49.92,658.93,26.36,589.10,23.56,1297.98,41.15,1342.55,52.45,2956.03,118.24,0.30,1.10,0.83,1.57,0,51.00,47.00,51.00,627.55,27.46,49.82,37.23,12.59,14.00,11.00,3.00,1.00,0,1.00,5.00,5.00,0,9.00,6.00,3.00,35.71,45.45,0,-15.31,-0.24,34.07,1.97,-196.37,-8.35,206.74,9.89,206.74,9.89,"N/A",,138.67,5.87,109.82,4.62,196.37,8.35,1.49,1.88,0,293.68,15.70,293.68,15.70,"N/A",,449.85,19.04,180.59,7.71,449.85,19.04,320.00,48.00,1315.00,86.00,86.00,0,450.00,17.00,1315.00,0,0,0,"All parameters are changed randomly",80.00,"Body",2.00,"Close",true,"Dashed","Small",true,true
2237.23,89.49,1585.59,63.42,651.64,26.07,3406.49,136.26,2425.39,97.02,981.11,39.24,1169.26,46.77,839.79,33.59,329.47,13.18,4123.83,63.09,2217.85,46.78,3824.17,152.97,1.55,265.89,2.91,2.89,2.98,54.00,47.00,54.00,1301.24,27.47,98.51,76.14,22.37,19.00,15.00,4.00,1.00,0,1.00,10.00,9.00,1.00,9.00,6.00,3.00,52.63,60.00,25.00,117.75,3.84,105.71,3.20,162.91,6.27,340.65,10.86,269.49,8.20,981.11,34.80,129.92,3.95,139.97,4.31,109.82,3.25,2.62,1.93,8.93,981.11,34.80,567.18,14.52,981.11,34.80,214.59,7.71,214.59,7.71,145.29,3.75,143.00,49.00,496.00,242.00,71.00,1782.00,33.00,16.00,67.00,0,0,0,"All parameters are changed randomly",110.00,"Body",1.85,"Close",true,"Dashed","Small",true,true
631.39,25.26,1048.79,41.95,-417.39,-16.70,1343.57,53.74,1343.57,53.74,0,0,712.18,28.49,294.78,11.79,417.39,16.70,1822.78,42.19,1720.23,50.77,3136.23,125.45,0.95,135.89,1.89,4.56,0,48.00,48.00,36.00,859.94,27.46,34.89,27.16,7.73,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,90.20,3.77,174.80,6.44,-417.39,-12.25,335.89,11.93,335.89,11.93,"N/A",,237.39,7.12,147.39,4.55,417.39,12.25,1.42,2.28,0,441.89,15.00,441.89,15.00,"N/A",,415.05,12.25,203.43,6.10,415.05,12.25,86.00,99.00,8.00,113.00,113.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",200.00,"Body",2.85,"Close",true,"Dashed","Small",true,true
344.65,13.79,732.04,29.28,-387.39,-15.50,1003.84,40.15,1003.84,40.15,0,0,659.19,26.37,271.80,10.87,387.39,15.50,1427.16,36.36,1629.89,51.83,3138.65,125.55,0.75,9.84,1.52,3.69,0,48.00,48.00,33.00,780.34,27.43,32.76,25.63,7.13,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,49.24,2.25,122.01,4.67,-387.39,-12.25,250.96,9.28,250.96,9.28,"N/A",,219.73,7.12,135.90,4.55,387.39,12.25,1.14,1.85,0,338.87,12.08,338.87,12.08,"N/A",,385.26,12.25,184.79,6.10,385.26,12.25,80.00,92.00,8.00,103.00,103.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",160.00,"Body",2.30,"Close",true,"Dashed","Small",true,true
605.07,24.20,1460.31,58.41,-855.23,-34.21,2223.31,88.93,2223.31,88.93,0,0,1618.24,64.73,763.01,30.52,855.23,34.21,2005.43,45.42,1576.63,48.81,4128.83,165.15,0.72,5.83,1.37,2.91,0,57.00,52.00,57.00,853.68,27.49,73.60,54.34,19.26,17.00,13.00,4.00,1.00,0,1.00,7.00,7.00,0,10.00,6.00,4.00,41.18,53.85,0,35.59,1.75,112.33,4.47,-213.81,-7.10,317.62,12.07,317.62,12.07,"N/A",,161.82,5.47,127.17,4.39,213.81,7.10,1.96,2.50,0,457.85,18.87,457.85,18.87,"N/A",,615.01,19.04,248.20,7.71,615.01,19.04,270.00,45.00,1002.00,71.00,71.00,0,409.00,14.00,1002.00,0,0,0,"All parameters are changed randomly",60.00,"Body",2.40,"Close",true,"Dashed","Small",true,true
974.88,39.00,603.33,24.13,371.54,14.86,2367.56,94.70,1540.76,61.63,826.80,33.07,1392.69,55.71,937.43,37.50,455.26,18.21,2640.26,55.06,1626.87,46.78,2954.15,118.17,0.97,5.97,1.70,1.64,1.82,51.00,47.00,51.00,954.94,27.48,111.77,81.21,30.56,27.00,20.00,7.00,1.00,0,1.00,14.00,11.00,3.00,13.00,9.00,4.00,51.85,55.00,42.86,36.11,1.45,30.17,1.12,53.08,2.38,169.11,6.50,140.07,5.26,275.60,11.03,107.13,3.99,104.16,3.94,113.81,4.10,1.58,1.35,2.42,629.31,26.31,328.41,10.95,629.31,26.31,201.48,7.71,183.80,7.71,201.48,6.67,28.00,25.00,35.00,31.00,31.00,34.00,24.00,19.00,35.00,0,0,0,"All parameters are changed randomly",80.00,"Body",1.40,"Close",true,"Dashed","Small",true,true
-896.51,-35.86,110.93,4.44,-1007.43,-40.30,1312.64,52.51,1312.64,52.51,0,0,2209.15,88.37,1201.72,48.07,1007.43,40.30,1604.49,42.90,1649.98,59.84,4025.84,161.03,0.06,0.08,0.59,1.09,0,56.00,49.00,56.00,640.23,39.93,73.94,46.30,27.64,21.00,14.00,7.00,1.00,0,1.00,6.00,6.00,0,15.00,8.00,7.00,28.57,42.86,0,-42.69,-1.69,7.92,0.27,-143.92,-5.61,218.77,9.65,218.77,9.65,"N/A",,147.28,6.22,150.21,6.76,143.92,5.61,1.49,1.46,0,322.90,13.95,322.90,13.95,"N/A",,520.99,21.63,479.24,21.63,520.99,19.04,223.00,44.00,582.00,68.00,68.00,0,285.00,26.00,582.00,0,0,0,"All parameters are changed randomly",40.00,"Body",2.15,"Close",true,"Dashed","Small",true,true
474.39,18.98,874.73,34.99,-400.33,-16.01,1156.61,46.26,1156.61,46.26,0,0,682.21,27.29,281.88,11.28,400.33,16.01,1606.16,39.13,1665.59,51.25,3138.65,125.55,0.86,44.32,1.70,4.10,0,48.00,48.00,35.00,815.91,27.43,33.69,26.29,7.40,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,67.77,2.95,145.79,5.49,-400.33,-12.25,289.15,10.51,289.15,10.51,"N/A",,227.40,7.12,140.94,4.55,400.33,12.25,1.27,2.05,0,390.81,13.67,390.81,13.67,"N/A",,398.10,12.25,193.23,6.10,398.10,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.60,"Close",true,"Dashed","Small",true,true
393.20,15.73,831.62,33.26,-438.43,-17.54,1102.61,44.10,1019.57,40.78,83.04,3.32,709.41,28.38,187.95,7.52,521.46,20.86,1494.12,37.43,1542.48,50.03,3138.65,125.55,0.76,4.44,1.55,5.43,0.16,48.00,48.00,33.00,793.64,27.43,48.78,33.68,15.11,11.00,8.00,3.00,1.00,0,1.00,8.00,7.00,1.00,3.00,1.00,2.00,72.73,87.50,33.33,35.75,1.54,103.95,3.92,-146.14,-4.82,137.83,5.07,145.65,5.35,83.04,3.12,236.47,7.89,187.95,6.10,260.73,8.79,0.58,0.78,0.32,208.62,7.30,208.62,7.30,83.04,3.12,375.81,12.25,187.95,6.10,375.81,12.25,46.00,59.00,13.00,44.00,50.00,5.00,52.00,124.00,17.00,0,0,0,"All parameters are changed randomly",190.00,"Body",1.40,"Close",true,"Dashed","Small",true,true
151.96,6.08,663.57,26.54,-511.61,-20.46,1221.14,48.85,1221.14,48.85,0,0,1069.18,42.77,557.57,22.30,511.61,20.46,1246.45,34.06,1592.62,53.00,3827.43,153.10,0.51,1.31,1.14,2.19,0,54.00,47.00,54.00,727.47,27.43,54.94,40.67,14.27,13.00,10.00,3.00,1.00,0,1.00,6.00,6.00,0,7.00,4.00,3.00,46.15,60.00,0,11.69,0.72,66.36,2.76,-170.54,-6.08,203.52,7.85,203.52,7.85,"N/A",,152.74,5.40,139.39,4.88,170.54,6.08,1.33,1.46,0,305.46,11.32,305.46,11.32,"N/A",,359.71,12.25,224.60,7.71,359.71,12.25,64.00,62.00,67.00,77.00,77.00,0,52.00,40.00,67.00,0,0,0,"All parameters are changed randomly",140.00,"Body",1.75,"Close",true,"Dashed","Small",true,true
27.24,1.09,707.58,28.30,-680.34,-27.21,1189.99,47.60,1189.99,47.60,0,0,1162.75,46.51,482.41,19.30,680.34,27.21,1845.41,43.34,1789.30,57.07,3827.43,153.10,0.38,0.75,1.02,2.47,0,54.00,47.00,54.00,693.23,27.43,43.85,33.03,10.81,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,2.72,0.60,88.45,3.55,-340.17,-11.22,238.00,9.04,238.00,9.04,"N/A",,232.55,7.85,160.80,5.60,340.17,11.22,1.02,1.48,0,375.75,13.62,375.75,13.62,"N/A",,593.20,19.04,234.34,7.71,593.20,19.04,450.00,72.00,1962.00,86.00,86.00,0,814.00,50.00,1962.00,0,0,0,"All parameters are changed randomly",120.00,"Body",2.10,"Close",true,"Dashed","Small",true,true
599.59,23.98,1351.76,54.07,-752.17,-30.09,2126.54,85.06,2126.54,85.06,0,0,1526.96,61.08,774.79,30.99,752.17,30.09,1959.66,45.82,1577.14,48.86,3650.62,146.02,0.92,133.14,1.39,2.75,0,60.00,55.00,60.00,850.83,27.45,65.37,49.74,15.63,15.00,12.00,3.00,1.00,0,1.00,6.00,6.00,0,9.00,6.00,3.00,40.00,50.00,0,39.97,2.02,112.65,4.61,-250.72,-8.35,354.42,13.74,354.42,13.74,"N/A",,169.66,5.80,129.13,4.52,250.72,8.35,2.09,2.75,0,520.36,22.44,520.36,22.44,"N/A",,587.99,19.04,227.71,7.71,587.99,19.04,300.00,46.00,1315.00,80.00,80.00,0,447.00,13.00,1315.00,0,0,0,"All parameters are changed randomly",70.00,"Body",2.85,"Close",true,"Dashed","Small",true,true
399.40,15.98,1152.98,46.12,-753.57,-30.14,1682.72,67.31,1682.72,67.31,0,0,1283.32,51.33,529.75,21.19,753.57,30.14,2369.07,49.54,1954.72,55.87,3825.80,153.03,0.52,1.23,1.31,3.18,0,54.00,47.00,54.00,795.90,27.45,47.44,35.72,11.72,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,39.94,2.13,144.12,5.47,-376.79,-11.22,336.54,12.11,336.54,12.11,"N/A",,256.66,7.85,176.58,5.60,376.79,11.22,1.31,1.91,0,524.66,18.21,524.66,18.21,"N/A",,666.15,19.04,254.62,7.71,666.15,19.04,455.00,78.00,1962.00,95.00,95.00,0,814.00,50.00,1962.00,0,0,0,"All parameters are changed randomly",130.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
496.52,19.86,899.03,35.96,-402.51,-16.10,1182.63,47.31,1182.63,47.31,0,0,686.11,27.44,283.59,11.34,402.51,16.10,1636.70,39.58,1671.49,51.16,3137.20,125.49,0.87,80.96,1.72,4.17,0,48.00,48.00,35.00,822.55,27.45,33.85,26.40,7.44,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,70.93,3.07,149.84,5.63,-402.51,-12.25,295.66,10.71,295.66,10.71,"N/A",,228.70,7.12,141.80,4.55,402.51,12.25,1.29,2.09,0,399.60,13.93,399.60,13.93,"N/A",,400.27,12.25,194.66,6.10,400.27,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",160.00,"Body",2.65,"Close",true,"Dashed","Small",true,true
95.24,3.81,743.54,29.74,-648.30,-25.93,1443.28,57.73,1443.28,57.73,0,0,1348.04,53.92,699.74,27.99,648.30,25.93,1498.00,41.38,1393.76,50.21,2956.50,118.26,0.56,4.56,1.07,2.06,0,51.00,47.00,51.00,712.38,27.45,49.64,36.31,13.33,13.00,10.00,3.00,1.00,0,1.00,4.00,4.00,0,9.00,6.00,3.00,30.77,40.00,0,7.33,0.93,74.35,3.71,-216.10,-8.35,360.82,16.20,360.82,16.20,"N/A",,149.78,5.87,116.62,4.62,216.10,8.35,2.41,3.09,0,496.41,23.63,496.41,23.63,"N/A",,508.82,19.04,195.83,7.71,508.82,19.04,353.00,65.00,1315.00,136.00,136.00,0,450.00,17.00,1315.00,0,0,0,"All parameters are changed randomly",80.00,"Body",3.00,"Close",true,"Dashed","Small",true,true
452.13,18.09,850.24,34.01,-398.10,-15.92,1130.38,45.22,1130.38,45.22,0,0,678.25,27.13,280.15,11.21,398.10,15.92,1575.43,38.67,1659.33,51.35,3137.20,125.49,0.84,29.28,1.67,4.04,0,48.00,48.00,34.00,810.34,27.45,33.53,26.18,7.35,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,64.59,2.83,141.71,5.35,-398.10,-12.25,282.60,10.30,282.60,10.30,"N/A",,226.08,7.12,140.07,4.55,398.10,12.25,1.25,2.02,0,382.02,13.41,382.02,13.41,"N/A",,395.89,12.25,191.78,6.10,395.89,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",160.00,"Body",2.55,"Close",true,"Dashed","Small",true,true
584.58,23.38,997.32,39.89,-412.74,-16.51,1288.46,51.54,1288.46,51.54,0,0,703.88,28.16,291.14,11.65,412.74,16.51,1758.23,41.31,1707.54,50.97,3137.20,125.49,0.92,131.45,1.83,4.43,0,48.00,48.00,36.00,846.73,27.45,34.56,26.92,7.64,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,83.51,3.53,166.22,6.15,-412.74,-12.25,322.12,11.51,322.12,11.51,"N/A",,234.63,7.12,145.57,4.55,412.74,12.25,1.37,2.21,0,423.53,14.47,423.53,14.47,"N/A",,410.43,12.25,200.38,6.10,410.43,12.25,86.00,99.00,8.00,113.00,113.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",200.00,"Body",2.75,"Close",true,"Dashed","Small",true,true
2305.32,92.21,1867.03,74.68,438.29,17.53,6679.76,267.19,4921.29,196.85,1758.47,70.34,4374.44,174.98,3054.26,122.17,1320.18,52.81,4732.58,66.26,2842.31,46.13,4028.64,161.15,0.82,5.73,1.53,1.61,1.33,75.00,71.00,75.00,1917.60,39.91,294.21,207.96,86.25,43.00,30.00,13.00,1.00,0,1.00,24.00,20.00,4.00,19.00,10.00,9.00,55.81,66.67,30.77,53.61,1.91,62.23,2.48,33.71,0.58,278.32,7.11,246.06,6.62,439.62,9.55,230.23,4.66,305.43,5.80,146.69,3.40,1.21,0.81,3.00,1319.25,38.95,1032.20,38.95,1319.25,27.25,1131.07,21.63,1131.07,21.63,391.80,6.95,63.00,69.00,50.00,71.00,69.00,85.00,53.00,69.00,34.00,0,0,0,"All parameters are changed randomly",30.00,"Body",1.45,"Close",true,"Dashed","Small",true,true
508.68,20.35,478.27,19.13,30.41,1.22,2557.61,102.30,1671.43,66.86,886.18,35.45,2048.93,81.96,1193.16,47.73,855.77,34.23,1692.39,40.76,1795.60,52.84,4134.53,165.38,0.90,14.34,1.25,1.40,1.04,58.00,55.00,58.00,825.33,27.43,149.43,103.36,46.07,34.00,24.00,10.00,1.00,0,1.00,19.00,14.00,5.00,15.00,10.00,5.00,55.88,58.33,50.00,14.96,0.72,19.93,0.83,3.04,0.46,134.61,4.91,119.39,4.34,177.24,6.50,136.60,4.58,119.32,4.08,171.15,5.59,0.99,1.00,1.04,573.72,21.58,239.02,8.97,573.72,21.58,386.40,12.35,212.03,7.71,386.40,12.35,33.00,26.00,50.00,21.00,22.00,17.00,49.00,31.00,84.00,0,0,0,"All parameters are changed randomly",60.00,"Body",1.15,"Close",true,"Dashed","Small",true,true
366.05,14.64,755.59,30.22,-389.54,-15.58,1029.07,41.16,1029.07,41.16,0,0,663.01,26.52,273.48,10.94,389.54,15.58,1456.67,36.83,1635.78,51.73,3138.65,125.55,0.77,11.48,1.55,3.76,0,48.00,48.00,34.00,786.20,27.43,32.92,25.74,7.18,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,52.29,2.37,125.93,4.80,-389.54,-12.25,257.27,9.48,257.27,9.48,"N/A",,221.00,7.12,136.74,4.55,389.54,12.25,1.16,1.88,0,347.38,12.34,347.38,12.34,"N/A",,387.39,12.25,186.19,6.10,387.39,12.25,80.00,92.00,8.00,103.00,103.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.35,"Close",true,"Dashed","Small",true,true
-896.51,-35.86,110.93,4.44,-1007.43,-40.30,1312.64,52.51,1312.64,52.51,0,0,2209.15,88.37,1201.72,48.07,1007.43,40.30,1604.49,42.90,1649.98,59.84,4029.20,161.17,0.06,0.08,0.59,1.09,0,56.00,49.00,56.00,639.73,39.90,73.94,46.30,27.64,21.00,14.00,7.00,1.00,0,1.00,6.00,6.00,0,15.00,8.00,7.00,28.57,42.86,0,-42.69,-1.69,7.92,0.27,-143.92,-5.61,218.77,9.65,218.77,9.65,"N/A",,147.28,6.22,150.21,6.76,143.92,5.61,1.49,1.46,0,322.90,13.95,322.90,13.95,"N/A",,520.99,21.63,479.24,21.63,520.99,19.04,223.00,44.00,582.00,68.00,68.00,0,285.00,26.00,582.00,0,0,0,"All parameters are changed randomly",40.00,"Body",2.15,"Close",true,"Dashed","Small",true,true
239.84,9.59,616.66,24.67,-376.82,-15.07,880.30,35.21,880.30,35.21,0,0,640.46,25.62,263.64,10.55,376.82,15.07,1282.48,33.92,1599.96,52.30,3137.68,125.51,0.67,5.42,1.37,3.34,0,48.00,48.00,33.00,751.89,27.44,32.01,25.09,6.92,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,34.26,1.66,102.78,3.98,-376.82,-12.25,220.07,8.25,220.07,8.25,"N/A",,213.49,7.12,131.82,4.55,376.82,12.25,1.03,1.67,0,296.88,10.75,296.88,10.75,"N/A",,374.76,12.25,177.98,6.10,374.76,12.25,79.00,91.00,8.00,101.00,101.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.05,"Close",true,"Dashed","Small",true,true
-214.34,-8.57,374.76,14.99,-589.10,-23.56,1033.69,41.35,1033.69,41.35,0,0,1248.03,49.92,658.93,26.36,589.10,23.56,1297.98,41.15,1342.55,52.45,2958.37,118.33,0.30,1.10,0.83,1.57,0,51.00,47.00,51.00,626.83,27.42,49.82,37.23,12.59,14.00,11.00,3.00,1.00,0,1.00,5.00,5.00,0,9.00,6.00,3.00,35.71,45.45,0,-15.31,-0.24,34.07,1.97,-196.37,-8.35,206.74,9.89,206.74,9.89,"N/A",,138.67,5.87,109.82,4.62,196.37,8.35,1.49,1.88,0,293.68,15.70,293.68,15.70,"N/A",,449.85,19.04,180.59,7.71,449.85,19.04,320.00,48.00,1315.00,86.00,86.00,0,450.00,17.00,1315.00,0,0,0,"All parameters are changed randomly",80.00,"Body",2.00,"Close",true,"Dashed","Small",true,true
158.39,6.34,526.95,21.08,-368.55,-14.74,784.23,31.37,784.23,31.37,0,0,625.84,25.03,257.29,10.29,368.55,14.74,1170.13,31.90,1576.38,52.68,3137.68,125.51,0.60,3.78,1.25,3.05,0,48.00,48.00,32.00,729.57,27.44,31.42,24.67,6.75,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,22.63,1.20,87.82,3.44,-368.55,-12.25,196.06,7.43,196.06,7.43,"N/A",,208.61,7.12,128.64,4.55,368.55,12.25,0.94,1.52,0,264.15,9.68,264.15,9.68,"N/A",,366.56,12.25,172.69,6.10,366.56,12.25,79.00,91.00,8.00,101.00,101.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",1.85,"Close",true,"Dashed","Small",true,true
842.74,33.71,656.75,26.27,185.99,7.44,3109.11,124.36,2003.39,80.14,1105.71,44.23,2266.37,90.65,1346.65,53.87,919.72,36.79,2118.19,45.92,1955.75,52.35,4135.10,165.40,1.07,19.94,1.37,1.49,1.20,59.00,55.00,59.00,916.73,27.42,159.59,110.46,49.12,34.00,24.00,10.00,1.00,0,1.00,18.00,13.00,5.00,16.00,11.00,5.00,52.94,54.17,50.00,24.79,1.07,27.36,1.09,18.60,1.03,172.73,5.97,154.11,5.32,221.14,7.65,141.65,4.43,122.42,3.91,183.94,5.59,1.22,1.26,1.20,712.55,25.36,306.17,10.55,712.55,25.36,417.00,12.35,221.46,7.71,417.00,12.35,37.00,31.00,53.00,27.00,29.00,22.00,49.00,33.00,84.00,0,0,0,"All parameters are changed randomly",60.00,"Body",1.35,"Close",true,"Dashed","Small",true,true
1948.81,77.95,1185.52,47.42,763.29,30.53,3048.41,121.94,1885.81,75.43,1162.60,46.50,1099.60,43.98,700.29,28.01,399.31,15.97,3725.86,60.69,2119.65,47.22,3827.97,153.12,1.31,247.47,2.77,2.69,2.91,54.00,50.00,54.00,1220.09,27.43,90.72,62.17,28.55,17.00,12.00,5.00,1.00,0,1.00,10.00,8.00,2.00,7.00,4.00,3.00,58.82,66.67,40.00,114.64,3.84,98.79,3.22,152.66,5.33,304.84,9.62,235.73,7.28,581.30,18.97,157.09,4.41,175.07,4.88,133.10,3.77,1.94,1.35,4.37,966.38,32.91,311.91,11.32,966.38,32.91,273.64,7.71,273.64,7.71,208.02,5.33,80.00,58.00,134.00,98.00,67.00,226.00,54.00,40.00,73.00,0,0,0,"All parameters are changed randomly",130.00,"Body",1.75,"Close",true,"Dashed","Small",true,true
1202.50,48.10,969.78,38.79,232.72,9.31,2486.86,99.47,1652.84,66.11,834.03,33.36,1284.36,51.37,683.05,27.32,601.31,24.05,2696.03,52.77,1733.41,46.78,3827.97,153.12,1.55,184.03,1.94,2.42,1.39,54.00,47.00,54.00,1015.40,27.42,106.19,71.93,34.27,23.00,16.00,7.00,1.00,0,1.00,14.00,11.00,3.00,9.00,5.00,4.00,60.87,68.75,42.86,52.28,1.94,60.61,2.12,33.25,1.53,177.63,6.19,150.26,5.15,278.01,9.97,142.71,4.67,136.61,4.57,150.33,4.79,1.25,1.10,1.85,636.08,23.47,316.88,9.76,636.08,23.47,223.11,7.71,212.46,7.71,223.11,6.67,36.00,37.00,35.00,44.00,46.00,34.00,25.00,16.00,36.00,0,0,0,"All parameters are changed randomly",110.00,"Body",1.25,"Close",true,"Dashed","Small",true,true
-18.66,-0.75,931.90,37.28,-950.56,-38.02,3905.82,156.23,3544.96,141.80,360.86,14.43,3924.48,156.98,2613.06,104.52,1311.41,52.46,1876.05,47.96,2026.29,54.18,4034.25,161.37,0.40,0.82,1.00,1.36,0.28,56.00,44.00,56.00,988.91,39.85,230.08,154.56,75.52,51.00,34.00,17.00,1.00,0,1.00,17.00,14.00,3.00,34.00,20.00,14.00,33.33,41.18,17.65,-0.37,-0.36,27.41,1.59,-55.92,-2.09,229.75,8.88,253.21,10.00,120.29,3.70,115.43,3.90,130.65,4.29,93.67,3.33,1.99,1.94,1.28,1138.61,52.42,1138.61,52.42,140.00,4.09,616.95,21.63,616.95,21.63,240.84,6.95,60.00,67.00,46.00,101.00,114.00,42.00,40.00,34.00,47.00,0,0,0,"All parameters are changed randomly",20.00,"Body",1.95,"Close",true,"Dashed","Small",true,true
687.10,27.48,1232.87,49.31,-545.77,-21.83,5382.14,215.29,4547.49,181.90,834.65,33.39,4695.04,187.80,3314.62,132.58,1380.42,55.22,2608.31,52.75,2733.87,55.40,4034.25,161.37,0.49,1.54,1.15,1.37,0.61,60.00,57.00,60.00,1270.18,39.85,323.44,224.74,98.70,57.00,39.00,18.00,1.00,0,1.00,25.00,20.00,5.00,32.00,19.00,13.00,43.86,51.28,27.78,12.05,0.71,31.61,1.48,-30.32,-0.96,215.29,6.59,227.37,7.11,166.93,4.53,146.72,3.89,174.45,4.45,106.19,3.07,1.47,1.30,1.57,1055.23,42.98,1055.23,42.98,319.26,8.04,794.60,21.63,794.60,21.63,314.40,6.95,44.00,51.00,28.00,61.00,66.00,37.00,31.00,36.00,24.00,0,0,0,"All parameters are changed randomly",20.00,"Body",1.60,"Close",true,"Dashed","Small",true,true
1899.41,75.98,1014.00,40.56,885.41,35.42,2792.21,111.69,1715.65,68.63,1076.57,43.06,892.81,35.71,701.65,28.07,191.16,7.65,3657.69,60.25,2075.38,46.97,3831.23,153.25,1.35,243.00,3.13,2.44,5.63,54.00,50.00,54.00,1204.89,27.39,73.29,56.44,16.84,14.00,11.00,3.00,1.00,0,1.00,8.00,7.00,1.00,6.00,4.00,2.00,57.14,63.64,33.33,135.67,4.62,92.18,3.17,295.14,9.92,349.03,11.27,245.09,7.78,1076.57,35.75,148.80,4.25,175.41,4.88,95.58,3.00,2.35,1.40,11.26,1076.57,35.75,335.20,12.30,1076.57,35.75,269.33,7.71,269.33,7.71,102.61,3.41,190.00,62.00,659.00,288.00,75.00,1784.00,59.00,40.00,97.00,0,0,0,"All parameters are changed randomly",120.00,"Body",1.90,"Close",true,"Dashed","Small",true,true
