"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars"
-410.19,-4.10,-9.90,-0.10,-400.29,-4.00,1520.02,15.20,1006.42,10.06,513.60,5.14,1930.21,19.30,1016.32,10.16,913.89,9.14,202.86,2.07,502.67,4.99,19614.38,196.14,-4.27,-0.97,0.79,0.99,0.56,16.00,16.00,16.00,0,0,312.94,182.15,130.79,213.00,124.00,89.00,0,0,0,86.00,57.00,29.00,127.00,67.00,60.00,40.38,45.97,32.58,-1.93,-0.19,-0.08,-0.01,-4.50,-0.46,17.67,1.81,17.66,1.81,17.71,1.81,15.20,1.55,15.17,1.55,15.23,1.55,1.16,1.16,1.16,35.93,3.70,35.93,3.70,35.68,3.70,64.92,6.57,64.92,6.57,37.41,3.73,10.00,10.00,9.00,10.00,11.00,9.00,9.00,9.00,10.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-469.54,-4.70,-315.91,-3.16,-153.62,-1.54,1076.67,10.77,621.38,6.21,455.29,4.55,1546.20,15.46,937.30,9.37,608.91,6.09,75.35,0.79,520.97,5.21,19849.91,198.50,-1.87,-0.88,0.70,0.66,0.75,16.00,16.00,16.00,0,0,394.99,230.68,164.30,272.00,159.00,113.00,0,0,0,131.00,76.00,55.00,141.00,83.00,58.00,48.16,47.80,48.67,-1.73,-0.18,-1.99,-0.20,-1.36,-0.14,8.22,0.85,8.18,0.85,8.28,0.85,10.97,1.13,11.29,1.16,10.50,1.08,0.75,0.72,0.79,22.45,2.36,22.45,2.36,19.58,1.98,64.32,6.57,64.32,6.57,37.25,3.73,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-59.23,-0.59,35.40,0.35,-94.63,-0.95,1912.65,19.13,1124.92,11.25,787.73,7.88,1971.88,19.72,1089.52,10.90,882.36,8.82,352.14,3.50,376.07,3.73,19851.65,198.52,-0.31,-0.33,0.97,1.03,0.89,17.00,17.00,16.00,0,0,227.93,130.42,97.52,154.00,88.00,66.00,0,0,0,76.00,45.00,31.00,78.00,43.00,35.00,49.35,51.14,46.97,-0.38,-0.03,0.40,0.05,-1.43,-0.14,25.17,2.55,25.00,2.53,25.41,2.58,25.28,2.55,25.34,2.56,25.21,2.55,1.00,0.99,1.01,53.54,5.37,53.54,5.37,49.83,4.99,65.01,6.57,65.01,6.57,49.10,4.90,23.00,23.00,23.00,23.00,22.00,25.00,23.00,24.00,21.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-556.29,-5.56,-170.35,-1.70,-385.94,-3.86,1484.33,14.84,914.69,9.15,569.64,5.70,2040.62,20.41,1085.04,10.85,955.58,9.56,176.93,1.83,650.43,6.46,19853.23,198.53,-3.78,-0.97,0.73,0.84,0.60,17.00,17.00,16.00,0,0,298.81,167.62,131.19,205.00,115.00,90.00,0,0,0,69.00,44.00,25.00,136.00,71.00,65.00,33.66,38.26,27.78,-2.71,-0.28,-1.48,-0.15,-4.29,-0.44,21.51,2.22,20.79,2.14,22.79,2.34,15.00,1.54,15.28,1.57,14.70,1.51,1.43,1.36,1.55,43.46,4.47,37.28,3.92,43.46,4.47,64.26,6.57,64.26,6.57,37.39,3.73,12.00,12.00,12.00,13.00,14.00,11.00,11.00,10.00,12.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
337.17,3.37,396.42,3.96,-59.25,-0.59,2161.44,21.61,1390.60,13.91,770.84,7.71,1824.28,18.24,994.19,9.94,830.09,8.30,611.33,5.89,327.71,3.26,19852.44,198.52,0.46,2.17,1.19,1.40,0.93,16.00,16.00,16.00,0,0,147.62,87.59,60.04,98.00,58.00,40.00,0,0,0,39.00,25.00,14.00,59.00,33.00,26.00,39.80,43.10,35.00,3.44,0.35,6.83,0.68,-1.48,-0.14,55.42,5.53,55.62,5.54,55.06,5.51,30.92,3.08,30.13,3.00,31.93,3.18,1.79,1.85,1.73,105.58,10.33,105.58,10.33,89.44,8.94,65.32,6.57,65.32,6.57,60.10,5.85,54.00,54.00,55.00,71.00,75.00,63.00,43.00,38.00,50.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-55.59,-0.56,166.39,1.66,-221.98,-2.22,2018.86,20.19,1352.32,13.52,666.55,6.67,2074.45,20.74,1185.92,11.86,888.53,8.89,385.61,3.82,454.20,4.47,19593.54,195.94,-0.45,-0.47,0.97,1.14,0.75,16.00,16.00,16.00,0,0,193.37,116.13,77.24,130.00,78.00,52.00,0,0,0,46.00,30.00,16.00,84.00,48.00,36.00,35.38,38.46,30.77,-0.43,-0.04,2.13,0.22,-4.27,-0.43,43.89,4.43,45.08,4.55,41.66,4.21,24.70,2.48,24.71,2.48,24.68,2.49,1.78,1.82,1.69,90.39,9.04,90.39,9.04,77.18,7.90,66.52,6.57,66.52,6.57,49.20,4.90,35.00,36.00,34.00,45.00,47.00,42.00,29.00,29.00,30.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-512.05,-5.12,-287.84,-2.88,-224.21,-2.24,491.83,4.92,246.29,2.46,245.53,2.46,1003.87,10.04,534.14,5.34,469.74,4.70,77.93,0.81,522.45,5.22,19573.63,195.74,-2.12,-0.90,0.49,0.46,0.52,16.00,16.00,16.00,0,0,366.15,206.40,159.75,252.00,142.00,110.00,0,0,0,114.00,65.00,49.00,138.00,77.00,61.00,45.24,45.77,44.55,-2.03,-0.21,-2.03,-0.21,-2.04,-0.21,4.31,0.44,3.79,0.39,5.01,0.52,7.27,0.75,6.94,0.71,7.70,0.79,0.59,0.55,0.65,23.32,2.45,14.91,1.49,23.32,2.45,64.60,6.57,64.60,6.57,37.29,3.73,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-482.60,-4.83,-154.71,-1.55,-327.89,-3.28,1472.86,14.73,906.61,9.07,566.24,5.66,1955.46,19.55,1061.32,10.61,894.14,8.94,188.45,1.93,579.30,5.75,19805.18,198.05,-2.10,-0.90,0.75,0.85,0.63,16.00,16.00,16.00,0,0,286.47,163.60,122.87,196.00,112.00,84.00,0,0,0,68.00,43.00,25.00,128.00,69.00,59.00,34.69,38.39,29.76,-2.46,-0.25,-1.38,-0.14,-3.90,-0.40,21.66,2.23,21.08,2.17,22.65,2.33,15.28,1.57,15.38,1.58,15.15,1.55,1.42,1.37,1.50,43.39,4.47,37.53,3.92,43.39,4.47,64.15,6.57,64.15,6.57,37.28,3.73,11.00,12.00,10.00,13.00,14.00,11.00,11.00,11.00,10.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-501.22,-5.01,-307.70,-3.08,-193.52,-1.94,603.35,6.03,295.66,2.96,307.69,3.08,1104.57,11.05,603.36,6.03,501.21,5.01,94.55,0.99,503.98,5.04,19566.11,195.66,-2.32,-0.92,0.55,0.49,0.61,16.00,16.00,16.00,0,0,365.40,203.89,161.51,251.00,140.00,111.00,0,0,0,92.00,49.00,43.00,159.00,91.00,68.00,36.65,35.00,38.74,-2.00,-0.20,-2.20,-0.23,-1.74,-0.18,6.56,0.68,6.03,0.62,7.16,0.74,6.95,0.71,6.63,0.68,7.37,0.76,0.94,0.91,0.97,23.33,2.45,14.91,1.49,23.33,2.45,64.78,6.57,64.78,6.57,37.29,3.73,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
237.63,2.38,125.74,1.26,111.90,1.12,2272.53,22.73,1545.30,15.45,727.23,7.27,2034.90,20.35,1419.56,14.20,615.33,6.15,676.64,6.56,436.39,4.34,19819.72,198.20,0.21,0.52,1.12,1.09,1.18,16.00,16.00,16.00,0,0,173.53,118.86,54.68,117.00,80.00,37.00,0,0,0,48.00,32.00,16.00,69.00,48.00,21.00,41.03,40.00,43.24,2.03,0.21,1.57,0.16,3.02,0.31,47.34,4.79,48.29,4.88,45.45,4.60,29.49,2.97,29.57,2.98,29.30,2.95,1.61,1.63,1.55,96.30,9.60,96.30,9.60,82.87,8.46,65.12,6.57,65.12,6.57,54.10,5.29,46.00,44.00,52.00,50.00,51.00,47.00,44.00,39.00,55.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-488.70,-4.89,-127.99,-1.28,-360.72,-3.61,1360.11,13.60,853.52,8.54,506.59,5.07,1848.81,18.49,981.50,9.82,867.31,8.67,153.34,1.58,571.49,5.68,19833.79,198.34,-1.98,-0.89,0.74,0.87,0.58,16.00,16.00,16.00,0,0,289.15,164.93,124.22,198.00,113.00,85.00,0,0,0,77.00,49.00,28.00,121.00,64.00,57.00,38.89,43.36,32.94,-2.47,-0.25,-1.13,-0.11,-4.24,-0.43,17.66,1.82,17.42,1.79,18.09,1.86,15.28,1.57,15.34,1.57,15.22,1.56,1.16,1.14,1.19,35.76,3.72,35.76,3.72,35.76,3.70,63.88,6.57,63.88,6.57,37.35,3.73,10.00,11.00,10.00,11.00,12.00,10.00,10.00,10.00,10.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-384.69,-3.85,-159.48,-1.59,-225.21,-2.25,1615.73,16.16,1016.75,10.17,598.98,5.99,2000.42,20.00,1176.23,11.76,824.19,8.24,194.27,2.00,543.12,5.42,19869.51,198.70,-1.13,-0.76,0.81,0.86,0.73,16.00,16.00,16.00,0,0,347.10,207.02,140.08,238.00,142.00,96.00,0,0,0,106.00,65.00,41.00,132.00,77.00,55.00,44.54,45.77,42.71,-1.62,-0.16,-1.12,-0.11,-2.35,-0.24,15.24,1.57,15.64,1.61,14.61,1.50,15.15,1.55,15.28,1.57,14.99,1.54,1.01,1.02,0.98,32.93,3.44,32.93,3.44,30.75,3.19,64.22,6.57,64.22,6.57,37.39,3.73,9.00,9.00,9.00,10.00,11.00,10.00,8.00,8.00,8.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
312.85,3.13,475.97,4.76,-163.12,-1.63,2225.69,22.26,1449.82,14.50,775.87,7.76,1912.84,19.13,973.85,9.74,938.99,9.39,525.19,5.06,245.37,2.44,19839.79,198.40,0.40,1.10,1.16,1.49,0.83,16.00,16.00,16.00,0,0,161.50,92.27,69.23,107.00,61.00,46.00,0,0,0,43.00,28.00,15.00,64.00,33.00,31.00,40.19,45.90,32.61,2.92,0.30,7.80,0.78,-3.55,-0.34,51.76,5.16,51.78,5.15,51.72,5.17,29.89,2.97,29.51,2.93,30.29,3.01,1.73,1.76,1.71,99.87,9.78,99.87,9.78,84.18,8.46,65.77,6.57,65.77,6.57,60.06,5.85,48.00,46.00,51.00,58.00,59.00,56.00,41.00,35.00,48.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-327.05,-3.27,-164.73,-1.65,-162.32,-1.62,1168.06,11.68,662.85,6.63,505.21,5.05,1495.11,14.95,827.58,8.28,667.53,6.68,119.52,1.21,368.05,3.68,19829.84,198.30,-1.69,-0.86,0.78,0.80,0.76,16.00,16.00,16.00,0,0,306.84,174.06,132.78,208.00,118.00,90.00,0,0,0,74.00,44.00,30.00,134.00,74.00,60.00,35.58,37.29,33.33,-1.57,-0.16,-1.40,-0.14,-1.80,-0.18,15.78,1.61,15.06,1.53,16.84,1.71,11.16,1.13,11.18,1.14,11.13,1.13,1.42,1.35,1.51,35.70,3.65,32.11,3.29,35.70,3.65,64.64,6.57,64.64,6.57,37.32,3.73,7.00,7.00,6.00,8.00,9.00,7.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-249.31,-2.49,-321.35,-3.21,72.04,0.72,1992.56,19.93,1150.84,11.51,841.72,8.42,2241.87,22.42,1472.19,14.72,769.68,7.70,244.34,2.49,499.64,4.97,19827.15,198.27,-0.68,-0.62,0.89,0.78,1.09,16.00,16.00,16.00,0,0,291.36,178.77,112.59,199.00,122.00,77.00,0,0,0,88.00,50.00,38.00,111.00,72.00,39.00,44.22,40.98,49.35,-1.25,-0.12,-2.63,-0.27,0.94,0.10,22.64,2.32,23.02,2.36,22.15,2.27,20.20,2.06,20.45,2.09,19.74,2.01,1.12,1.13,1.12,47.20,4.86,47.20,4.86,45.39,4.64,64.27,6.57,64.27,6.57,37.38,3.73,16.00,17.00,15.00,18.00,20.00,16.00,15.00,16.00,13.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
