"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","comment"
-142.33,-1.42,-64.76,-0.65,-77.56,-0.78,765.53,7.66,482.85,4.83,282.68,2.83,907.85,9.08,547.61,5.48,360.24,3.60,127.22,1.28,193.89,1.93,5831.80,58.32,-1.11,-0.76,0.84,0.88,0.79,0,0,0,-7.09,-0.07,229.87,146.54,83.34,154.00,98.00,56.00,1.00,1.00,0,81.00,52.00,29.00,73.00,46.00,27.00,52.60,53.06,51.79,-0.92,-0.09,-0.66,-0.06,-1.39,-0.14,9.45,0.95,9.29,0.94,9.75,0.98,12.44,1.25,11.90,1.20,13.34,1.34,0.76,0.78,0.73,26.57,2.69,26.57,2.69,22.60,2.28,29.94,3.02,23.36,2.34,29.94,3.02,20.00,21.00,18.00,16.00,17.00,14.00,25.00,26.00,23.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-423.26,-4.23,-170.08,-1.70,-253.18,-2.53,365.93,3.66,220.01,2.20,145.93,1.46,789.19,7.89,390.09,3.90,399.10,3.99,42.04,0.44,428.37,4.28,5902.00,59.02,-1.95,-0.89,0.46,0.56,0.37,0,0,0,0,0,339.00,186.28,152.71,231.00,127.00,104.00,0,0,0,98.00,58.00,40.00,133.00,69.00,64.00,42.42,45.67,38.46,-1.83,-0.19,-1.34,-0.14,-2.43,-0.25,3.73,0.38,3.79,0.39,3.65,0.37,5.93,0.61,5.65,0.58,6.24,0.64,0.63,0.67,0.59,16.72,1.74,16.72,1.74,12.63,1.31,14.70,1.49,9.88,1.03,14.70,1.49,4.00,5.00,4.00,4.00,4.00,3.00,5.00,5.00,4.00,0,0,0,150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-37.39,-0.37,45.40,0.45,-82.78,-0.83,983.10,9.83,638.61,6.39,344.49,3.44,1020.49,10.20,593.21,5.93,427.27,4.27,178.04,1.77,187.74,1.87,5856.19,58.56,-0.65,-0.58,0.96,1.08,0.81,0,0,0,-5.64,-0.06,192.36,122.04,70.32,128.00,81.00,47.00,1.00,1.00,0,46.00,32.00,14.00,82.00,49.00,33.00,35.94,39.51,29.79,-0.29,-0.03,0.56,0.06,-1.76,-0.18,21.37,2.14,19.96,2.00,24.61,2.47,12.44,1.25,12.11,1.21,12.95,1.30,1.72,1.65,1.90,54.87,5.52,54.87,5.52,46.91,4.71,30.16,3.02,27.28,2.73,30.16,3.02,39.00,35.00,45.00,47.00,30.00,87.00,34.00,39.00,27.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-340.64,-3.41,-123.75,-1.24,-216.89,-2.17,305.23,3.05,196.84,1.97,108.38,1.08,645.86,6.46,320.59,3.21,325.27,3.25,49.85,0.51,360.47,3.60,5908.52,59.09,-1.89,-0.88,0.47,0.61,0.33,0,0,0,0,0,388.93,219.53,169.40,264.00,149.00,115.00,0,0,0,105.00,65.00,40.00,159.00,84.00,75.00,39.77,43.62,34.78,-1.29,-0.13,-0.83,-0.08,-1.89,-0.19,2.91,0.30,3.03,0.31,2.71,0.28,4.06,0.41,3.82,0.39,4.34,0.44,0.72,0.79,0.63,16.77,1.74,16.77,1.74,16.17,1.67,14.72,1.49,8.92,0.90,14.72,1.49,3.00,3.00,2.00,3.00,3.00,2.00,3.00,3.00,2.00,0,0,0,100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-159.63,-1.60,-69.26,-0.69,-90.36,-0.90,857.62,8.58,486.46,4.86,371.16,3.71,1017.24,10.17,555.72,5.56,461.52,4.62,141.44,1.43,319.16,3.18,5926.10,59.26,-0.49,-0.45,0.84,0.88,0.80,0,0,0,0,0,275.09,156.72,118.36,186.00,106.00,80.00,0,0,0,87.00,49.00,38.00,99.00,57.00,42.00,46.77,46.23,47.50,-0.86,-0.09,-0.65,-0.06,-1.13,-0.11,9.86,1.00,9.93,1.01,9.77,0.99,10.28,1.04,9.75,0.99,10.99,1.11,0.96,1.02,0.89,28.00,2.85,28.00,2.85,23.34,2.38,24.08,2.44,18.77,1.90,24.08,2.44,15.00,16.00,14.00,13.00,13.00,12.00,17.00,19.00,15.00,0,0,0,150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-351.72,-3.52,-203.82,-2.04,-147.90,-1.48,271.32,2.71,159.40,1.59,111.92,1.12,623.04,6.23,363.22,3.63,259.82,2.60,31.75,0.33,353.69,3.54,5868.69,58.69,-2.03,-0.90,0.44,0.44,0.43,0,0,0,0,0,406.43,236.96,169.48,276.00,161.00,115.00,0,0,0,120.00,69.00,51.00,156.00,92.00,64.00,43.48,42.86,44.35,-1.27,-0.13,-1.27,-0.13,-1.29,-0.13,2.26,0.23,2.31,0.24,2.19,0.22,3.99,0.41,3.95,0.40,4.06,0.41,0.57,0.59,0.54,16.82,1.74,16.82,1.74,16.20,1.67,10.41,1.07,9.43,0.97,10.41,1.07,2.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-362.06,-3.62,-208.23,-2.08,-153.83,-1.54,293.35,2.93,174.12,1.74,119.22,1.19,655.41,6.55,382.36,3.82,273.06,2.73,35.65,0.37,364.60,3.65,5870.30,58.70,-2.33,-0.92,0.45,0.46,0.44,0,0,0,0,0,400.33,233.86,166.47,272.00,159.00,113.00,0,0,0,107.00,62.00,45.00,165.00,97.00,68.00,39.34,38.99,39.82,-1.33,-0.14,-1.31,-0.13,-1.36,-0.14,2.74,0.28,2.81,0.29,2.65,0.27,3.97,0.41,3.94,0.40,4.02,0.41,0.69,0.71,0.66,16.80,1.74,16.80,1.74,16.19,1.67,10.40,1.07,9.43,0.97,10.40,1.07,3.00,3.00,2.00,2.00,3.00,2.00,3.00,3.00,3.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-69.07,-0.69,27.74,0.28,-96.81,-0.97,975.73,9.76,574.96,5.75,400.78,4.01,1044.80,10.45,547.21,5.47,497.59,4.98,137.11,1.36,307.51,3.04,5925.04,59.25,-0.39,-0.38,0.93,1.05,0.81,0,0,0,0,0,265.78,150.89,114.89,178.00,101.00,77.00,0,0,0,76.00,44.00,32.00,102.00,57.00,45.00,42.70,43.56,41.56,-0.39,-0.04,0.27,0.03,-1.26,-0.13,12.84,1.29,13.07,1.32,12.52,1.26,10.24,1.03,9.60,0.96,11.06,1.11,1.25,1.36,1.13,35.00,3.54,35.00,3.54,29.19,2.96,24.21,2.44,18.85,1.90,24.21,2.44,17.00,17.00,16.00,14.00,15.00,14.00,19.00,20.00,18.00,0,0,0,100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-373.41,-3.73,-130.25,-1.30,-243.16,-2.43,208.74,2.09,140.81,1.41,67.93,0.68,582.14,5.82,271.06,2.71,311.09,3.11,24.16,0.25,377.78,3.78,5929.06,59.29,-3.08,-0.95,0.36,0.52,0.22,0,0,0,0,0,353.68,194.46,159.22,240.00,132.00,108.00,0,0,0,85.00,53.00,32.00,155.00,79.00,76.00,35.42,40.15,29.63,-1.56,-0.16,-0.99,-0.10,-2.25,-0.23,2.46,0.25,2.66,0.27,2.12,0.22,3.76,0.38,3.43,0.35,4.09,0.42,0.65,0.77,0.52,16.84,1.74,16.84,1.74,12.70,1.31,14.72,1.49,8.91,0.90,14.72,1.49,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0,0,0,200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
47.42,0.47,-7.60,-0.08,55.02,0.55,1032.90,10.33,559.87,5.60,473.03,4.73,985.48,9.85,567.48,5.67,418.01,4.18,155.18,1.53,164.39,1.62,5922.68,59.23,-0.13,-0.14,1.05,0.99,1.13,0,0,0,0,0,188.53,110.16,78.37,125.00,73.00,52.00,0,0,0,63.00,35.00,28.00,62.00,38.00,24.00,50.40,47.95,53.85,0.38,0.04,-0.10,-0.01,1.06,0.11,16.40,1.63,16.00,1.59,16.89,1.68,15.89,1.58,14.93,1.48,17.42,1.73,1.03,1.07,0.97,43.13,4.29,43.13,4.29,36.34,3.64,32.21,3.20,30.10,3.01,32.21,3.20,33.00,32.00,35.00,28.00,21.00,36.00,38.00,41.00,33.00,0,0,0,200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
1.42,0.01,24.62,0.25,-23.20,-0.23,1069.24,10.69,625.41,6.25,443.83,4.44,1067.82,10.68,600.79,6.01,467.03,4.67,221.45,2.17,273.90,2.69,5919.76,59.20,-0.17,-0.22,1.00,1.04,0.95,0,0,0,0,0,205.43,125.52,79.91,136.00,83.00,53.00,0,0,0,54.00,34.00,20.00,82.00,49.00,33.00,39.71,40.96,37.74,0.01,0,0.30,0.03,-0.44,-0.04,19.80,1.97,18.39,1.83,22.19,2.21,13.02,1.29,12.26,1.22,14.15,1.41,1.52,1.50,1.57,49.45,4.95,49.45,4.95,42.01,4.23,30.24,3.02,23.50,2.34,30.24,3.02,32.00,30.00,35.00,32.00,25.00,44.00,32.00,34.00,29.00,0,0,0,100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-129.58,-1.30,-43.67,-0.44,-85.91,-0.86,841.29,8.41,483.01,4.83,358.28,3.58,970.87,9.71,526.68,5.27,444.19,4.44,103.61,1.05,239.03,2.38,5919.95,59.20,-0.62,-0.55,0.87,0.92,0.81,0,0,0,0,0,268.86,152.98,115.88,181.00,103.00,78.00,0,0,0,85.00,48.00,37.00,96.00,55.00,41.00,46.96,46.60,47.44,-0.72,-0.07,-0.42,-0.04,-1.10,-0.11,9.90,1.00,10.06,1.02,9.68,0.98,10.11,1.02,9.58,0.97,10.83,1.09,0.98,1.05,0.89,27.80,2.81,27.80,2.81,23.40,2.38,21.55,2.18,18.80,1.90,21.55,2.18,14.00,15.00,13.00,13.00,13.00,12.00,16.00,17.00,14.00,0,0,0,200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-21.47,-0.21,-33.57,-0.34,12.11,0.12,950.96,9.51,572.89,5.73,378.08,3.78,972.43,9.72,606.46,6.06,365.97,3.66,160.43,1.60,208.85,2.07,5871.27,58.71,-0.30,-0.34,0.98,0.95,1.03,0,0,0,-4.71,-0.05,254.94,157.78,97.16,170.00,105.00,65.00,1.00,1.00,0,75.00,45.00,30.00,95.00,60.00,35.00,44.12,42.86,46.15,-0.13,-0.01,-0.32,-0.03,0.19,0.02,12.68,1.27,12.73,1.28,12.60,1.26,10.24,1.02,10.11,1.01,10.46,1.05,1.24,1.26,1.21,35.23,3.54,35.23,3.54,29.47,2.96,24.38,2.44,22.20,2.21,24.38,2.44,18.00,19.00,15.00,15.00,16.00,15.00,19.00,21.00,15.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-129.58,-1.30,-43.67,-0.44,-85.91,-0.86,841.29,8.41,483.01,4.83,358.28,3.58,970.87,9.71,526.68,5.27,444.19,4.44,103.61,1.05,239.03,2.38,5920.64,59.21,-0.62,-0.55,0.87,0.92,0.81,0,0,0,0,0,268.86,152.98,115.88,181.00,103.00,78.00,0,0,0,85.00,48.00,37.00,96.00,55.00,41.00,46.96,46.60,47.44,-0.72,-0.07,-0.42,-0.04,-1.10,-0.11,9.90,1.00,10.06,1.02,9.68,0.98,10.11,1.02,9.58,0.97,10.83,1.09,0.98,1.05,0.89,27.80,2.81,27.80,2.81,23.40,2.38,21.55,2.18,18.80,1.90,21.55,2.18,14.00,15.00,13.00,13.00,13.00,12.00,16.00,17.00,14.00,0,0,0,200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
-115.47,-1.15,-115.50,-1.16,0.03,0,812.34,8.12,473.15,4.73,339.20,3.39,927.82,9.28,588.65,5.89,339.17,3.39,149.28,1.50,232.04,2.31,5869.66,58.70,-0.62,-0.57,0.88,0.80,1.00,0,0,0,-4.76,-0.05,257.99,158.37,99.62,173.00,106.00,67.00,1.00,1.00,0,82.00,48.00,34.00,91.00,58.00,33.00,47.40,45.28,50.75,-0.67,-0.07,-1.09,-0.11,0,0,9.91,1.00,9.86,0.99,9.98,1.01,10.20,1.03,10.15,1.02,10.28,1.03,0.97,0.97,0.97,28.14,2.85,28.14,2.85,23.51,2.38,24.20,2.44,22.01,2.21,24.20,2.44,16.00,18.00,13.00,13.00,14.00,11.00,19.00,22.00,15.00,0,0,0,50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"All parameters are changed randomly"
