"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Enable signals","__Stop Loss Type: (L)","__(S)","__Take Profit Type: (L)","__Number of Orders: (L)","__[TP] Ride Free","__Position Leverage","__Maximum Accepted Loss %","__Equity % per trade","__Show TP/SL lines","__TP1: %","__Ratio","__TP2: %","__TP3: %","__TP4: %","__TP5: %","__Lenght_fast","__Lenght_slow","__SuperTrend Filter","__Show SuperTrend","__Range required?","__Number of divisions","__Start->Finish","__Portfolio table","__Table performance setting","__Enable Volume S/R"
1808.79,180.88,346.79,34.68,1462.00,146.20,8680.15,868.02,4081.95,408.20,4598.20,459.82,6871.36,687.14,3735.16,373.52,3136.20,313.62,2532.35,73.31,667.59,19.96,4097.91,409.79,0.42,0.85,1.26,1.09,1.47,245.00,245.00,192.00,0,0,270.78,144.32,126.46,1566.00,822.00,744.00,0,0,0,313.00,146.00,167.00,1253.00,676.00,577.00,19.99,17.76,22.45,1.16,0.38,0.42,0.19,1.97,0.59,27.73,6.92,27.96,6.74,27.53,7.08,5.48,1.25,5.53,1.22,5.44,1.29,5.06,5.06,5.07,90.11,15.02,90.11,15.02,87.54,14.98,81.16,4.26,81.16,3.34,20.52,4.26,7.00,6.00,8.00,14.00,11.00,17.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,17.00,true,true,"No",10.00,0,"Normal","Disabled",true
15.83,1.58,-333.93,-33.39,349.76,34.98,4301.94,430.19,1967.03,196.70,2334.91,233.49,4286.11,428.61,2300.97,230.10,1985.14,198.51,548.76,37.67,542.35,38.56,4104.06,410.41,0.03,0.04,1.00,0.86,1.18,98.00,98.00,77.00,0,0,156.94,84.79,72.15,1785.00,977.00,808.00,0,0,0,286.00,134.00,152.00,1499.00,843.00,656.00,16.02,13.72,18.81,0.01,0.03,-0.34,-0.13,0.43,0.23,15.04,6.98,14.68,6.94,15.36,7.01,2.86,1.29,2.73,1.25,3.03,1.35,5.26,5.38,5.08,37.01,15.00,36.54,14.99,37.01,15.00,16.23,6.99,12.38,4.76,16.23,6.99,7.00,5.00,8.00,14.00,10.00,18.00,5.00,4.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,20.00,17.00,true,true,"No",10.00,0,"Normal","Disabled",true
988.04,98.80,636.36,63.64,351.68,35.17,4395.07,439.51,2421.91,242.19,1973.16,197.32,3407.03,340.70,1785.55,178.55,1621.48,162.15,1456.20,61.96,443.79,27.43,4174.58,417.46,0.27,0.54,1.29,1.36,1.22,176.00,176.00,129.00,0,0,133.71,69.22,64.49,1057.00,550.00,507.00,0,0,0,200.00,106.00,94.00,857.00,444.00,413.00,18.92,19.27,18.54,0.93,0.38,1.16,0.40,0.69,0.35,21.98,7.44,22.85,7.50,20.99,7.37,3.98,1.27,4.02,1.30,3.93,1.24,5.53,5.68,5.35,63.26,15.02,63.26,14.99,58.10,15.02,18.30,8.38,18.30,8.38,9.67,4.44,7.00,6.00,7.00,13.00,11.00,15.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,24.00,45.00,true,true,"No",10.00,0,"Normal","Disabled",true
152.11,15.21,-197.67,-19.77,349.78,34.98,3800.74,380.07,1703.46,170.35,2097.29,209.73,3648.64,364.86,1901.13,190.11,1747.51,174.75,543.45,40.26,424.45,31.46,4190.24,419.02,0.08,0.12,1.04,0.90,1.20,132.00,132.00,98.00,17.32,1.50,134.37,68.41,65.96,1584.00,803.00,781.00,1.00,0,1.00,268.00,117.00,151.00,1316.00,686.00,630.00,16.92,14.57,19.33,0.10,0.05,-0.25,-0.07,0.45,0.18,14.18,6.73,14.56,7.07,13.89,6.47,2.77,1.31,2.77,1.29,2.77,1.33,5.12,5.25,5.01,83.19,15.00,37.15,15.00,83.19,15.00,14.97,6.20,14.97,6.20,11.59,6.14,7.00,6.00,8.00,12.00,9.00,15.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,12.00,21.00,true,true,"No",10.00,0,"Normal","Disabled",true
1493.31,149.33,-407.81,-40.78,1901.12,190.11,7240.47,724.05,3018.69,301.87,4221.78,422.18,5747.16,574.72,3426.49,342.65,2320.66,232.07,2089.09,68.96,603.89,22.55,4518.89,451.89,0.34,0.75,1.26,0.88,1.82,220.00,220.00,165.00,59.41,2.38,227.06,127.83,99.23,1478.00,822.00,656.00,1.00,0,1.00,288.00,127.00,161.00,1190.00,695.00,495.00,19.49,15.45,24.54,1.01,0.34,-0.50,-0.06,2.90,0.83,25.14,6.95,23.77,6.55,26.22,7.27,4.83,1.26,4.93,1.27,4.69,1.26,5.21,4.82,5.59,81.89,15.04,77.45,15.01,81.89,15.04,31.98,6.68,31.98,6.68,13.35,4.51,8.00,6.00,10.00,16.00,9.00,21.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,20.00,13.00,true,true,"No",10.00,0,"Normal","Disabled",true
1408.63,140.86,1345.19,134.52,63.45,6.34,5801.30,580.13,3546.08,354.61,2255.21,225.52,4392.66,439.27,2200.89,220.09,2191.77,219.18,1856.51,65.48,488.06,26.23,4388.42,438.84,0.35,0.87,1.32,1.61,1.03,215.00,215.00,160.00,0,0,178.15,92.59,85.55,1130.00,590.00,540.00,0,0,0,223.00,130.00,93.00,907.00,460.00,447.00,19.73,22.03,17.22,1.25,0.43,2.28,0.73,0.12,0.10,26.01,7.24,27.28,7.64,24.25,6.68,4.84,1.25,4.78,1.22,4.90,1.27,5.37,5.70,4.95,74.53,15.03,74.53,14.98,70.61,15.03,14.01,4.36,14.01,3.57,11.55,4.36,7.00,6.00,8.00,16.00,13.00,22.00,4.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,24.00,41.00,true,true,"No",10.00,0,"Normal","Disabled",true
1858.21,185.82,870.11,87.01,988.10,98.81,8882.36,888.24,4491.65,449.17,4390.70,439.07,7024.15,702.41,3621.55,362.15,3402.60,340.26,2741.50,74.67,821.81,31.09,4096.76,409.68,0.32,0.70,1.26,1.24,1.29,236.00,236.00,173.00,46.01,1.61,281.34,142.43,138.91,1575.00,796.00,779.00,1.00,0,1.00,307.00,147.00,160.00,1268.00,649.00,619.00,19.49,18.47,20.54,1.18,0.37,1.09,0.31,1.27,0.43,28.93,7.00,30.56,7.14,27.44,6.87,5.54,1.23,5.58,1.23,5.50,1.24,5.22,5.48,4.99,98.86,15.01,98.86,14.99,83.84,15.01,21.35,4.03,18.63,3.10,21.35,4.03,7.00,6.00,8.00,14.00,11.00,17.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,6.00,17.00,true,true,"No",10.00,0,"Normal","Disabled",true
61.13,6.11,144.20,14.42,-83.07,-8.31,2941.08,294.11,1601.06,160.11,1340.02,134.00,2879.95,288.00,1456.86,145.69,1423.09,142.31,725.52,47.12,483.31,31.50,4292.82,429.28,0.04,0.07,1.02,1.10,0.94,117.00,117.00,88.00,0,0,105.80,55.21,50.59,1168.00,608.00,560.00,0,0,0,189.00,98.00,91.00,979.00,510.00,469.00,16.18,16.12,16.25,0.05,0.05,0.24,0.13,-0.15,-0.04,15.56,7.07,16.34,7.45,14.73,6.67,2.94,1.30,2.86,1.27,3.03,1.34,5.29,5.72,4.85,42.14,15.01,42.14,15.01,36.31,14.98,14.35,5.95,9.80,4.93,14.35,5.95,6.00,5.00,7.00,14.00,11.00,18.00,5.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,20.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
6019.62,601.96,3511.30,351.13,2508.31,250.83,21940.61,2194.06,12289.04,1228.90,9651.57,965.16,15920.99,1592.10,8777.74,877.77,7143.25,714.33,7953.11,89.78,1660.36,22.22,4461.49,446.15,0.60,1.54,1.38,1.40,1.35,372.00,372.00,358.00,0,0,634.82,344.77,290.05,2047.00,1081.00,966.00,0,0,0,443.00,231.00,212.00,1604.00,850.00,754.00,21.64,21.37,21.95,2.94,0.54,3.25,0.51,2.60,0.57,49.53,7.00,53.20,7.06,45.53,6.94,9.93,1.25,10.33,1.27,9.47,1.22,4.99,5.15,4.81,236.96,15.02,236.96,15.02,212.43,15.01,127.04,4.92,53.47,3.67,127.04,4.92,8.00,7.00,9.00,14.00,11.00,17.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,10.00,13.00,true,true,"No",10.00,0,"Normal","Disabled",true
276.56,27.66,332.31,33.23,-55.76,-5.58,4621.87,462.19,2581.16,258.12,2040.71,204.07,4345.31,434.53,2248.85,224.88,2096.47,209.65,804.36,45.49,476.14,27.64,4339.50,433.95,0.11,0.18,1.06,1.15,0.97,151.00,151.00,136.00,8.93,0.70,160.70,82.81,77.89,1401.00,722.00,679.00,1.00,0,1.00,236.00,126.00,110.00,1165.00,596.00,569.00,16.85,17.45,16.20,0.20,0.12,0.46,0.26,-0.08,-0.02,19.58,7.13,20.49,7.66,18.55,6.53,3.73,1.30,3.77,1.30,3.68,1.29,5.25,5.43,5.04,47.29,15.02,47.29,14.99,42.26,15.02,16.80,5.95,14.93,5.13,16.80,5.95,6.00,6.00,7.00,13.00,13.00,13.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,22.00,29.00,true,true,"No",10.00,0,"Normal","Disabled",true
92.28,9.23,78.51,7.85,13.77,1.38,3199.21,319.92,1666.97,166.70,1532.25,153.22,3106.93,310.69,1588.45,158.85,1518.48,151.85,607.10,38.85,476.96,30.94,4387.81,438.78,0.06,0.09,1.03,1.05,1.01,127.00,127.00,103.00,17.77,1.63,111.74,56.87,54.86,1133.00,579.00,554.00,1.00,0,1.00,186.00,94.00,92.00,947.00,485.00,462.00,16.42,16.23,16.61,0.08,0.07,0.14,0.08,0.02,0.06,17.20,7.18,17.73,7.33,16.65,7.02,3.28,1.33,3.28,1.32,3.29,1.33,5.24,5.42,5.07,42.38,15.03,42.38,15.01,35.92,15.03,21.33,7.22,21.33,7.22,14.14,5.95,6.00,5.00,7.00,15.00,11.00,19.00,4.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,20.00,41.00,true,true,"No",10.00,0,"Normal","Disabled",true
3380.26,338.03,2193.00,219.30,1187.26,118.73,15262.20,1526.22,8071.73,807.17,7190.47,719.05,11881.94,1188.19,5878.73,587.87,6003.22,600.32,4075.25,82.37,983.81,43.03,4437.85,443.78,0.36,0.82,1.28,1.37,1.20,213.00,213.00,170.00,66.11,1.51,463.06,236.92,226.14,2675.00,1390.00,1285.00,1.00,0,1.00,515.00,260.00,255.00,2160.00,1130.00,1030.00,19.25,18.71,19.84,1.26,0.32,1.58,0.35,0.92,0.28,29.64,6.99,31.05,7.26,28.20,6.72,5.50,1.27,5.20,1.24,5.83,1.32,5.39,5.97,4.84,134.14,15.00,134.14,15.00,119.89,15.00,62.62,6.76,29.98,6.20,62.62,6.76,6.00,6.00,7.00,13.00,11.00,15.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,16.00,17.00,true,true,"No",10.00,0,"Normal","Disabled",true
995.58,99.56,636.51,63.65,359.08,35.91,4058.14,405.81,2100.90,210.09,1957.23,195.72,3062.56,306.26,1464.40,146.44,1598.16,159.82,1505.13,65.70,226.33,22.50,4223.15,422.31,0.29,0.50,1.33,1.44,1.23,138.00,138.00,105.00,13.96,0.70,118.30,59.95,58.35,1100.00,567.00,533.00,1.00,0,1.00,216.00,110.00,106.00,884.00,457.00,427.00,19.64,19.40,19.89,0.91,0.38,1.12,0.42,0.67,0.35,18.79,7.14,19.10,7.22,18.46,7.06,3.46,1.27,3.20,1.22,3.74,1.31,5.42,5.96,4.93,91.39,15.00,56.18,14.99,91.39,15.00,106.32,11.69,19.43,6.20,106.32,11.69,7.00,6.00,8.00,16.00,12.00,21.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
369.35,36.94,239.02,23.90,130.33,13.03,3326.25,332.62,1643.05,164.30,1683.20,168.32,2956.89,295.69,1404.03,140.40,1552.86,155.29,753.21,44.22,359.94,22.03,4064.52,406.45,0.16,0.31,1.13,1.17,1.08,140.00,140.00,104.00,20.18,1.47,108.23,52.42,55.81,1020.00,499.00,521.00,1.00,0,1.00,192.00,95.00,97.00,828.00,404.00,424.00,18.82,19.04,18.62,0.36,0.19,0.48,0.24,0.25,0.14,17.32,6.85,17.30,6.90,17.35,6.80,3.57,1.35,3.48,1.33,3.66,1.38,4.85,4.98,4.74,42.34,15.01,41.58,14.99,42.34,15.01,10.51,4.81,9.71,4.81,10.51,4.36,7.00,7.00,8.00,16.00,12.00,19.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,53.00,true,true,"No",10.00,0,"Normal","Disabled",true
-178.53,-17.85,-81.38,-8.14,-97.15,-9.71,2107.90,210.79,1114.11,111.41,993.79,99.38,2286.43,228.64,1195.49,119.55,1090.93,109.09,393.59,35.95,420.48,37.57,4573.74,457.37,-0.05,-0.07,0.92,0.93,0.91,103.00,103.00,68.00,21.45,2.61,82.26,42.34,39.93,1138.00,585.00,553.00,1.00,0,1.00,175.00,87.00,88.00,963.00,498.00,465.00,15.38,14.87,15.91,-0.16,-0.06,-0.14,-0.03,-0.18,-0.08,12.05,6.82,12.81,7.26,11.29,6.39,2.37,1.31,2.40,1.31,2.35,1.31,5.07,5.33,4.81,30.51,15.00,30.51,14.99,28.99,15.00,14.67,8.00,10.27,5.16,14.67,8.00,6.00,6.00,7.00,14.00,13.00,16.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,16.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
