"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__13. M.Bias:","__L","__S","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
1014.01,40.56,1229.83,49.19,-215.82,-8.63,2519.20,100.77,2205.63,88.23,313.57,12.54,1505.19,60.21,975.80,39.03,529.39,21.18,1188.23,33.81,684.95,23.54,9385.32,375.41,0.63,1.34,1.67,2.26,0.59,111.00,111.00,50.00,0,0,156.28,114.96,41.32,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,26.68,1.00,43.92,1.63,-21.58,-0.76,167.95,6.14,169.66,6.20,156.78,5.71,65.44,2.35,65.05,2.34,66.17,2.37,2.57,2.61,2.37,230.54,8.90,230.54,8.90,194.99,6.97,183.36,6.30,183.36,6.30,135.64,5.04,58.00,51.00,77.00,91.00,74.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 112.",112.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
586.38,23.46,849.60,33.98,-263.23,-10.53,1926.61,77.06,1615.75,64.63,310.86,12.43,1340.23,53.61,766.15,30.65,574.08,22.96,1033.93,29.68,546.24,16.68,9382.44,375.30,0.70,2.46,1.44,2.11,0.54,111.00,111.00,49.00,0,0,130.93,88.39,42.54,31.00,21.00,10.00,0,0,0,16.00,13.00,3.00,15.00,8.00,7.00,51.61,61.90,30.00,18.92,0.77,40.46,1.54,-26.32,-0.87,120.41,4.39,124.29,4.53,103.62,3.78,89.35,3.10,95.77,3.31,82.01,2.86,1.35,1.30,1.26,182.49,6.78,182.49,6.78,149.79,5.30,179.37,6.30,179.37,6.30,133.52,5.04,48.00,51.00,42.00,58.00,60.00,51.00,36.00,35.00,38.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.5.",120.00,"Body",1.50,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
975.50,39.02,1094.50,43.78,-119.00,-4.76,2255.57,90.22,1888.99,75.56,366.57,14.66,1280.07,51.20,794.49,31.78,485.58,19.42,1205.64,32.55,567.44,16.29,9382.44,375.30,1.00,5.79,1.76,2.38,0.76,111.00,111.00,50.00,0,0,132.22,92.34,39.88,30.00,21.00,9.00,0,0,0,16.00,13.00,3.00,14.00,8.00,6.00,53.33,61.90,33.33,32.52,1.20,52.12,1.88,-13.22,-0.40,140.97,4.92,145.31,5.08,122.19,4.24,91.43,3.06,99.31,3.31,80.93,2.72,1.54,1.46,1.51,215.78,7.59,215.78,7.59,179.17,5.94,183.54,6.30,183.54,6.30,142.60,5.04,59.00,52.00,75.00,76.00,62.00,141.00,38.00,35.00,42.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.675.",120.00,"Body",1.68,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
766.21,30.65,879.98,35.20,-113.77,-4.55,2115.43,84.62,1761.70,70.47,353.72,14.15,1349.22,53.97,881.72,35.27,467.49,18.70,999.67,28.80,557.92,19.09,9383.66,375.35,0.67,1.51,1.57,2.00,0.76,111.00,111.00,50.00,0,0,138.19,100.05,38.14,33.00,24.00,9.00,0,0,0,15.00,12.00,3.00,18.00,12.00,6.00,45.45,50.00,33.33,23.22,0.90,36.67,1.38,-12.64,-0.38,141.03,5.13,146.81,5.34,117.91,4.30,74.96,2.62,73.48,2.57,77.92,2.72,1.88,2.00,1.51,205.12,7.70,205.12,7.70,170.60,6.03,184.14,6.30,184.14,6.30,136.21,5.04,58.00,52.00,75.00,82.00,67.00,141.00,38.00,37.00,42.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.7.",120.00,"Body",1.70,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1829.30,73.17,1810.89,72.44,18.42,0.74,3576.63,143.07,2847.43,113.90,729.20,29.17,1747.33,69.89,1036.55,41.46,710.78,28.43,1831.18,42.30,482.91,13.59,9503.88,380.16,1.77,"N/A",2.05,2.75,1.03,118.00,116.00,118.00,0,0,206.20,137.23,68.98,42.00,28.00,14.00,0,0,0,19.00,15.00,4.00,23.00,13.00,10.00,45.24,53.57,28.57,43.55,1.41,64.67,2.06,1.32,0.13,188.24,5.85,189.83,5.91,182.30,5.60,75.97,2.25,79.73,2.40,71.08,2.06,2.48,2.38,2.57,312.45,10.64,312.45,10.64,242.81,6.97,176.73,5.87,174.26,5.87,176.73,5.04,51.00,37.00,79.00,76.00,48.00,179.00,30.00,24.00,38.00,0,0,0,"Changed ""Length"": 120 => 77.",77.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
851.49,34.06,1066.13,42.65,-214.64,-8.59,2336.48,93.46,2031.92,81.28,304.56,12.18,1484.99,59.40,965.79,38.63,519.20,20.77,1025.71,30.60,684.95,23.54,9382.11,375.28,0.60,1.14,1.57,2.10,0.59,111.00,111.00,50.00,0,0,153.99,113.45,40.55,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,22.41,0.87,38.08,1.45,-21.46,-0.76,155.77,5.81,156.30,5.82,152.28,5.71,64.56,2.35,64.39,2.34,64.90,2.37,2.41,2.43,2.35,224.00,8.90,224.00,8.90,185.98,6.97,183.36,6.30,183.36,6.30,135.64,5.04,57.00,50.00,77.00,88.00,70.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
943.05,37.72,1167.09,46.68,-224.04,-8.96,2389.85,95.59,2062.61,82.50,327.24,13.09,1446.80,57.87,895.52,35.82,551.28,22.05,1132.38,31.85,701.05,23.19,9386.65,375.47,0.61,1.26,1.65,2.30,0.59,111.00,111.00,52.00,0,0,144.30,101.25,43.05,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,27.74,1.05,48.63,1.80,-22.40,-0.76,170.70,6.11,171.88,6.18,163.62,5.71,72.34,2.49,74.63,2.57,68.91,2.37,2.36,2.30,2.37,240.59,8.90,240.59,8.90,203.49,6.97,190.49,6.30,190.49,6.30,140.91,5.04,61.00,54.00,77.00,91.00,72.00,205.00,40.00,37.00,45.00,0,0,0,"Changed ""Length"": 120 => 119.",119.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
696.08,27.84,895.75,35.83,-199.67,-7.99,2343.00,93.72,1997.41,79.90,345.59,13.82,1646.92,65.88,1101.66,44.07,545.25,21.81,998.42,28.55,727.99,22.80,9384.99,375.40,0.53,1.03,1.42,1.81,0.63,111.00,111.00,54.00,0,0,147.50,105.14,42.36,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,19.89,0.82,35.83,1.39,-19.97,-0.60,195.25,7.15,199.74,7.27,172.79,6.50,71.61,2.48,73.44,2.53,68.16,2.37,2.73,2.72,2.54,266.56,10.12,266.56,10.12,210.30,7.93,197.13,6.30,197.13,6.30,145.82,5.04,64.00,58.00,78.00,106.00,85.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.225.",120.00,"Body",2.23,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1688.80,67.55,1823.55,72.94,-134.75,-5.39,3218.15,128.73,2703.98,108.16,514.16,20.57,1529.35,61.17,880.43,35.22,648.92,25.96,1690.67,40.36,670.06,17.36,9506.56,380.26,1.81,"N/A",2.10,3.07,0.79,116.00,116.00,112.00,0,0,183.52,129.20,54.32,38.00,27.00,11.00,0,0,0,17.00,14.00,3.00,21.00,13.00,8.00,44.74,51.85,27.27,44.44,1.47,67.54,2.15,-12.25,-0.20,189.30,6.01,193.14,6.10,171.39,5.59,72.83,2.21,67.73,2.12,81.11,2.37,2.60,2.85,2.11,299.72,9.78,299.72,9.78,232.43,6.97,175.02,5.87,175.02,5.87,169.53,5.04,64.00,51.00,96.00,99.00,71.00,232.00,35.00,30.00,45.00,0,0,0,"Changed ""Length"": 120 => 98.",98.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
146.14,5.85,428.99,17.16,-282.86,-11.31,4167.42,166.70,3381.84,135.27,785.57,31.42,4021.28,160.85,2952.85,118.11,1068.43,42.74,945.72,29.18,644.63,21.77,9351.46,374.06,0.15,0.28,1.04,1.15,0.74,110.00,110.00,110.00,0,0,396.33,295.64,100.69,102.00,76.00,26.00,0,0,0,32.00,25.00,7.00,70.00,51.00,19.00,31.37,32.89,26.92,1.43,0.13,5.64,0.29,-10.88,-0.32,130.23,5.12,135.27,5.30,112.22,4.47,57.45,2.14,57.90,2.17,56.23,2.08,2.27,2.34,2.00,398.54,17.12,398.54,17.12,188.98,7.24,305.83,10.78,305.83,10.78,204.80,7.04,42.00,39.00,53.00,60.00,64.00,47.00,34.00,26.00,55.00,0,0,0,"Changed ""Length"": 120 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1829.30,73.17,1810.89,72.44,18.42,0.74,3576.63,143.07,2847.43,113.90,729.20,29.17,1747.33,69.89,1036.55,41.46,710.78,28.43,1831.18,42.30,482.91,13.59,9508.68,380.35,1.77,"N/A",2.05,2.75,1.03,118.00,116.00,118.00,0,0,206.20,137.23,68.98,42.00,28.00,14.00,0,0,0,19.00,15.00,4.00,23.00,13.00,10.00,45.24,53.57,28.57,43.55,1.41,64.67,2.06,1.32,0.13,188.24,5.85,189.83,5.91,182.30,5.60,75.97,2.25,79.73,2.40,71.08,2.06,2.48,2.38,2.57,312.45,10.64,312.45,10.64,242.81,6.97,176.73,5.87,174.26,5.87,176.73,5.04,51.00,37.00,79.00,76.00,48.00,179.00,30.00,24.00,38.00,0,0,0,"Changed ""Length"": 120 => 77.",77.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
943.05,37.72,1167.09,46.68,-224.04,-8.96,2389.85,95.59,2062.61,82.50,327.24,13.09,1446.80,57.87,895.52,35.82,551.28,22.05,1132.38,31.85,701.05,23.19,9396.60,375.86,0.61,1.26,1.65,2.30,0.59,111.00,111.00,52.00,0,0,144.30,101.25,43.05,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,27.74,1.05,48.63,1.80,-22.40,-0.76,170.70,6.11,171.88,6.18,163.62,5.71,72.34,2.49,74.63,2.57,68.91,2.37,2.36,2.30,2.37,240.59,8.90,240.59,8.90,203.49,6.97,190.49,6.30,190.49,6.30,140.91,5.04,61.00,54.00,77.00,91.00,72.00,205.00,40.00,37.00,45.00,0,0,0,"Changed ""Length"": 120 => 126.",126.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
896.36,35.85,1025.19,41.01,-128.83,-5.15,2161.59,86.46,1811.43,72.46,350.16,14.01,1265.23,50.61,786.24,31.45,478.99,19.16,1149.29,31.58,561.33,16.40,9395.83,375.83,0.97,4.72,1.71,2.30,0.73,111.00,111.00,50.00,0,0,130.62,91.29,39.33,30.00,21.00,9.00,0,0,0,16.00,13.00,3.00,14.00,8.00,6.00,53.33,61.90,33.33,29.88,1.12,48.82,1.79,-14.31,-0.44,135.10,4.77,139.34,4.92,116.72,4.10,90.37,3.06,98.28,3.31,79.83,2.72,1.50,1.42,1.46,205.95,7.35,205.95,7.35,170.44,5.75,182.33,6.30,182.33,6.30,139.95,5.04,58.00,51.00,75.00,76.00,61.00,141.00,38.00,35.00,42.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.625.",120.00,"Body",1.63,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1137.65,45.51,1373.40,54.94,-235.75,-9.43,3470.73,138.83,2860.26,114.41,610.48,24.42,2333.09,93.32,1486.85,59.47,846.23,33.85,1270.18,34.92,652.51,18.96,8620.19,344.81,1.75,"N/A",1.49,1.92,0.72,108.00,108.00,103.00,0,0,233.94,153.82,80.11,54.00,36.00,18.00,0,0,0,21.00,16.00,5.00,33.00,20.00,13.00,38.89,44.44,27.78,21.07,0.81,38.15,1.43,-13.10,-0.42,165.27,5.80,178.77,6.35,122.10,4.05,70.70,2.37,74.34,2.51,65.09,2.14,2.34,2.40,1.88,405.67,17.12,405.67,17.12,175.34,5.64,370.84,10.78,370.84,10.78,163.66,5.10,45.00,46.00,42.00,72.00,77.00,55.00,28.00,22.00,37.00,0,0,0,"Changed ""Length"": 120 => 56.",56.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-229.24,-9.17,5.28,0.21,-234.52,-9.38,4671.87,186.87,3594.69,143.79,1077.17,43.09,4901.10,196.04,3589.41,143.58,1311.69,52.47,1328.41,37.78,1203.47,37.47,8432.97,337.32,-0.14,-0.17,0.95,1.00,0.82,105.00,105.00,105.00,0,0,459.13,337.92,121.21,124.00,91.00,33.00,0,0,0,37.00,27.00,10.00,87.00,64.00,23.00,29.84,29.67,30.30,-1.85,0,0.06,0.07,-7.11,-0.20,126.27,5.18,133.14,5.45,107.72,4.44,56.33,2.20,56.08,2.19,57.03,2.22,2.24,2.37,1.89,387.34,17.12,387.34,17.12,265.52,10.27,285.95,10.78,285.95,10.78,213.08,7.04,41.00,38.00,51.00,59.00,69.00,34.00,34.00,25.00,58.00,0,0,0,"Changed ""Length"": 120 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
851.49,34.06,1066.13,42.65,-214.64,-8.59,2336.48,93.46,2031.92,81.28,304.56,12.18,1484.99,59.40,965.79,38.63,519.20,20.77,1025.71,30.60,684.95,23.54,9393.50,375.74,0.60,1.14,1.57,2.10,0.59,111.00,111.00,50.00,0,0,153.99,113.45,40.55,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,22.41,0.87,38.08,1.45,-21.46,-0.76,155.77,5.81,156.30,5.82,152.28,5.71,64.56,2.35,64.39,2.34,64.90,2.37,2.41,2.43,2.35,224.00,8.90,224.00,8.90,185.98,6.97,183.36,6.30,183.36,6.30,135.64,5.04,57.00,50.00,77.00,88.00,70.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
581.00,23.24,793.47,31.74,-212.46,-8.50,2197.61,87.90,1875.94,75.04,321.67,12.87,1616.61,64.66,1082.48,43.30,534.13,21.37,923.52,27.17,708.64,22.95,9398.59,375.94,0.47,0.85,1.36,1.73,0.60,111.00,111.00,53.00,0,0,144.79,103.31,41.48,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,16.60,0.71,31.74,1.26,-21.25,-0.66,183.13,6.82,187.59,6.94,160.84,6.21,70.29,2.48,72.17,2.53,66.77,2.37,2.61,2.60,2.41,248.20,9.66,248.20,9.66,195.05,7.57,194.59,6.30,194.59,6.30,143.94,5.04,62.00,56.00,78.00,101.00,79.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.125.",120.00,"Body",2.13,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
