"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
304.39,3.04,-20.46,-0.20,324.85,3.25,2712.23,27.12,905.46,9.05,1806.76,18.07,2407.84,24.08,925.93,9.26,1481.91,14.82,1534.82,13.91,1354.80,12.56,-365.84,-3.66,0.47,0.95,1.13,0.98,1.22,0,0,0,-59.93,-0.58,247.22,112.57,134.66,16.00,7.00,9.00,1.00,1.00,0,5.00,2.00,3.00,11.00,5.00,6.00,31.25,28.57,33.33,19.02,0.19,-2.92,-0.02,36.09,0.36,542.45,5.42,452.73,4.52,602.25,6.02,218.89,2.18,185.19,1.84,246.99,2.47,2.48,2.44,2.44,691.21,6.91,594.29,5.94,691.21,6.91,451.01,4.51,248.29,2.48,451.01,4.51,432.00,175.00,632.00,696.00,144.00,1063.00,312.00,187.00,416.00,0,0,0,"Changed all parameters randomly.",60.00,12.50,true,67.00,"hl2",2.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,7.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-942.26,-9.42,-737.82,-7.38,-204.44,-2.04,950.61,9.51,0,0,950.61,9.51,1892.87,18.93,737.82,7.38,1155.06,11.55,1233.31,12.60,1510.18,15.10,-367.10,-3.67,-0.48,-0.49,0.50,0,0.82,0,0,0,-61.23,-0.68,142.09,67.00,75.10,9.00,4.00,5.00,1.00,1.00,0,1.00,0,1.00,8.00,4.00,4.00,11.11,0,20.00,-104.70,-1.04,-184.45,-1.82,-40.89,-0.41,950.61,9.50,"N/A",,950.61,9.50,236.61,2.35,184.45,1.82,288.76,2.89,4.02,0,3.29,950.61,9.50,"N/A",,950.61,9.50,451.01,4.51,248.29,2.48,451.01,4.51,780.00,50.00,1365.00,3280.00,0,3280.00,468.00,50.00,886.00,0,0,0,"Changed "" R:R    1:"": 2.45 => 3.35.",60.00,12.50,true,67.00,"hl2",2.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,7.00,3.00,3.35,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-562.48,-5.62,-558.06,-5.58,-4.42,-0.04,950.61,9.51,0,0,950.61,9.51,1513.09,15.13,558.06,5.58,955.03,9.55,1257.03,12.34,1130.71,11.31,-386.92,-3.87,-0.35,-0.39,0.63,0,1.00,0,0,0,-39.58,-0.42,112.08,52.12,59.96,7.00,3.00,4.00,1.00,1.00,0,1.00,0,1.00,6.00,3.00,3.00,14.29,0,25.00,-80.35,-0.79,-186.02,-1.83,-1.11,-0.01,950.61,9.50,"N/A",,950.61,9.50,252.18,2.51,186.02,1.83,318.34,3.18,3.77,0,2.99,950.61,9.50,"N/A",,950.61,9.50,451.01,4.51,248.29,2.48,451.01,4.51,981.00,52.00,1677.00,3280.00,0,3280.00,598.00,52.00,1143.00,0,0,0,"Changed ""ATR Multiplier"": 2 => 3.",60.00,12.50,true,67.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,7.00,3.00,3.35,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-399.67,-4.00,-500.39,-5.00,100.72,1.01,1677.27,16.77,0,0,1677.27,16.77,2076.94,20.77,500.39,5.00,1576.54,15.77,1796.20,17.35,1741.68,17.06,-376.70,-3.77,-0.12,-0.18,0.81,0,1.06,0,0,0,-41.68,-0.43,201.98,52.16,149.81,13.00,3.00,10.00,1.00,1.00,0,3.00,0,3.00,10.00,3.00,7.00,23.08,0,30.00,-30.74,-0.30,-166.80,-1.64,10.07,0.10,559.09,5.59,"N/A",,559.09,5.59,207.69,2.07,166.80,1.64,225.22,2.25,2.69,0,2.48,826.61,8.26,"N/A",,826.61,8.26,397.35,3.97,174.68,1.75,397.35,3.97,505.00,114.00,623.00,885.00,0,885.00,392.00,114.00,511.00,0,0,0,"Changed all parameters randomly.",70.00,15.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,3.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2029.65,-20.30,-1030.84,-10.31,-998.81,-9.99,1913.07,19.13,1001.55,10.02,911.53,9.12,3942.73,39.43,2032.39,20.32,1910.34,19.10,525.25,5.53,2172.13,21.44,-309.55,-3.10,-1.37,-0.81,0.49,0.49,0.48,0,0,0,0,0,1290.04,689.74,600.30,86.00,46.00,40.00,0,0,0,29.00,16.00,13.00,57.00,30.00,27.00,33.72,34.78,32.50,-23.60,-0.24,-22.41,-0.22,-24.97,-0.25,65.97,0.66,62.60,0.63,70.12,0.70,69.17,0.69,67.75,0.68,70.75,0.71,0.95,0.92,0.99,129.14,1.29,115.18,1.15,129.14,1.29,198.56,1.98,198.56,1.98,139.59,1.39,26.00,25.00,28.00,20.00,14.00,28.00,29.00,31.00,27.00,0,0,0,"Changed all parameters randomly.",40.00,7.50,true,83.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.75,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
13.75,0.14,-765.66,-7.66,779.41,7.79,3831.57,38.32,1438.38,14.38,2393.19,23.93,3817.82,38.18,2204.04,22.04,1613.78,16.14,1935.22,16.80,1189.48,10.71,-309.51,-3.10,0.02,0.03,1.00,0.65,1.48,0,0,0,63.02,0.63,621.35,314.66,306.68,41.00,21.00,20.00,1.00,0,1.00,18.00,7.00,11.00,23.00,14.00,9.00,43.90,33.33,55.00,0.34,0.01,-36.46,-0.36,38.97,0.39,212.87,2.13,205.48,2.05,217.56,2.17,165.99,1.66,157.43,1.57,179.31,1.78,1.28,1.31,1.21,428.40,4.28,428.40,4.28,345.31,3.45,473.86,4.74,473.86,4.74,326.45,3.26,202.00,250.00,151.00,202.00,227.00,186.00,201.00,262.00,107.00,0,0,0,"Changed "" Multiplier"": 2 => 5.",40.00,7.50,true,83.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.75,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1876.63,18.77,1052.35,10.52,824.28,8.24,5344.44,53.44,2620.83,26.21,2723.61,27.24,3467.81,34.68,1568.48,15.68,1899.33,18.99,3116.52,24.75,1165.51,11.13,-388.91,-3.89,0.62,2.90,1.54,1.67,1.43,0,0,0,63.02,0.53,862.68,436.12,426.56,57.00,29.00,28.00,1.00,0,1.00,28.00,14.00,14.00,29.00,15.00,14.00,49.12,48.28,50.00,32.92,0.33,36.29,0.36,29.44,0.30,190.87,1.91,187.20,1.87,194.54,1.94,119.58,1.19,104.57,1.04,135.67,1.35,1.60,1.79,1.43,664.10,6.64,664.10,6.64,373.40,3.73,269.91,2.70,149.25,1.49,269.91,2.70,116.00,122.00,109.00,156.00,171.00,142.00,76.00,75.00,77.00,0,0,0,"Changed ""ATR Period"": 75 => 43.",30.00,20.00,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1055.02,10.55,44.44,0.44,1010.59,10.11,2677.40,26.77,702.24,7.02,1975.16,19.75,1622.38,16.22,657.80,6.58,964.58,9.65,2088.67,17.69,781.60,7.47,-388.91,-3.89,0.56,2.90,1.65,1.07,2.05,0,0,0,-41.64,-0.38,201.77,97.61,104.16,13.00,6.00,7.00,1.00,1.00,0,6.00,2.00,4.00,7.00,4.00,3.00,46.15,33.33,57.14,81.16,0.82,7.41,0.09,144.37,1.44,446.23,4.46,351.12,3.51,493.79,4.93,231.77,2.31,164.45,1.62,321.53,3.21,1.93,2.13,1.54,623.76,6.23,464.08,4.64,623.76,6.23,524.79,5.24,207.94,2.08,524.79,5.24,485.00,321.00,626.00,613.00,434.00,703.00,375.00,264.00,523.00,0,0,0,"Changed "" Multiplier"": 4 => 8.",30.00,20.00,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,8.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-906.43,-9.06,-856.29,-8.56,-50.14,-0.50,2526.91,25.27,983.92,9.84,1543.00,15.43,3433.34,34.33,1840.20,18.40,1593.14,15.93,1477.42,15.66,2459.12,23.74,-440.59,-4.41,-0.13,-0.16,0.74,0.54,0.97,0,0,0,306.95,3.38,306.91,164.48,142.43,20.00,11.00,9.00,1.00,0,1.00,6.00,3.00,3.00,14.00,8.00,6.00,30.00,27.27,33.33,-45.32,-0.45,-77.84,-0.78,-5.57,-0.05,421.15,4.21,327.97,3.28,514.33,5.14,245.24,2.45,230.03,2.30,265.52,2.64,1.72,1.43,1.94,581.27,5.81,463.15,4.63,581.27,5.81,528.93,5.29,431.99,4.32,528.93,5.29,375.00,438.00,298.00,333.00,103.00,564.00,393.00,564.00,165.00,0,0,0,"Changed ""ATR Multiplier"": 3 => 4.",30.00,20.00,true,43.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,8.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2706.19,-27.06,-1653.88,-16.54,-1052.31,-10.52,5843.68,58.44,2586.41,25.86,3257.27,32.57,8549.87,85.50,4240.29,42.40,4309.58,43.10,586.56,6.21,3106.20,30.41,-365.67,-3.66,-3.56,-0.96,0.68,0.61,0.76,0,0,0,0,0,2819.48,1364.78,1454.70,188.00,91.00,97.00,0,0,0,96.00,43.00,53.00,92.00,48.00,44.00,51.06,47.25,54.64,-14.39,-0.14,-18.17,-0.18,-10.85,-0.11,60.87,0.61,60.15,0.60,61.46,0.61,92.93,0.93,88.34,0.88,97.95,0.98,0.66,0.68,0.63,256.81,2.57,243.78,2.44,256.81,2.57,160.59,1.60,144.06,1.44,160.59,1.60,27.00,32.00,22.00,22.00,25.00,20.00,32.00,39.00,26.00,0,0,0,"Changed all parameters randomly.",75.00,10.00,true,91.00,"hl2",1.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,0.95,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-3904.10,-39.04,-2476.11,-24.76,-1427.99,-14.28,6104.72,61.05,2793.05,27.93,3311.67,33.12,10008.82,100.09,5269.17,52.69,4739.66,47.40,524.46,7.26,4171.30,41.71,-422.33,-4.22,-4.63,-0.98,0.61,0.53,0.70,0,0,0,0,0,3014.22,1514.28,1499.94,201.00,101.00,100.00,0,0,0,96.00,44.00,52.00,105.00,57.00,48.00,47.76,43.56,52.00,-19.42,-0.19,-24.52,-0.24,-14.28,-0.14,63.59,0.64,63.48,0.63,63.69,0.64,95.32,0.95,92.44,0.92,98.74,0.99,0.67,0.69,0.65,256.81,2.57,243.78,2.44,256.81,2.57,160.59,1.60,155.79,1.56,160.59,1.60,29.00,34.00,23.00,23.00,28.00,19.00,34.00,39.00,28.00,0,0,0,"Changed ""Min Consolidation Length"": 10 => 20.",75.00,20.00,true,91.00,"hl2",1.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,0.95,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
263.42,2.63,44.17,0.44,219.25,2.19,4146.94,41.47,1723.04,17.23,2423.90,24.24,3883.51,38.84,1678.86,16.79,2204.65,22.05,2282.22,21.30,1912.30,18.60,-438.42,-4.38,0.08,0.11,1.07,1.03,1.10,0,0,0,-87.86,-0.86,457.37,232.71,224.67,30.00,15.00,15.00,1.00,1.00,0,12.00,6.00,6.00,18.00,9.00,9.00,40.00,40.00,40.00,8.78,0.09,2.94,0.03,14.62,0.15,345.58,3.45,287.17,2.87,403.98,4.04,215.75,2.15,186.54,1.86,244.96,2.45,1.60,1.54,1.65,518.19,5.18,380.76,3.80,518.19,5.18,464.67,4.64,274.16,2.74,464.67,4.64,252.00,250.00,254.00,258.00,143.00,373.00,248.00,322.00,174.00,0,0,0,"Changed all parameters randomly.",35.00,12.50,true,43.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,7.00,3.00,1.75,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-285.86,-2.86,-747.83,-7.48,461.97,4.62,2371.93,23.72,339.26,3.39,2032.67,20.33,2657.79,26.58,1087.09,10.87,1570.70,15.71,1417.16,13.54,1355.13,13.10,-386.73,-3.87,-0.28,-0.30,0.89,0.31,1.29,0,0,0,-39.39,-0.41,351.54,142.05,209.50,23.00,9.00,14.00,1.00,1.00,0,9.00,2.00,7.00,14.00,7.00,7.00,39.13,22.22,50.00,-12.43,-0.12,-83.09,-0.82,33.00,0.33,263.55,2.63,169.63,1.70,290.38,2.90,189.84,1.89,155.30,1.54,224.39,2.24,1.39,1.09,1.29,442.09,4.42,181.24,1.81,442.09,4.42,388.75,3.88,214.96,2.15,388.75,3.88,259.00,187.00,306.00,224.00,51.00,273.00,282.00,226.00,338.00,0,0,0,"Changed "" Multiplier"": 4 => 6.",30.00,20.00,true,75.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
246.86,2.47,-481.02,-4.81,727.88,7.28,2228.64,22.29,270.21,2.70,1958.43,19.58,1981.78,19.82,751.23,7.51,1230.55,12.31,1141.40,10.38,897.78,8.44,-386.55,-3.87,0.14,0.21,1.13,0.36,1.59,0,0,0,-39.20,-0.38,216.58,97.21,119.36,14.00,6.00,8.00,1.00,1.00,0,4.00,1.00,3.00,10.00,5.00,5.00,28.57,16.67,37.50,17.63,0.18,-80.17,-0.79,90.99,0.91,557.16,5.57,270.21,2.70,652.81,6.52,198.18,1.97,150.25,1.49,246.11,2.46,2.81,1.80,2.65,738.57,7.38,270.21,2.70,738.57,7.38,388.75,3.88,214.96,2.15,388.75,3.88,457.00,172.00,671.00,663.00,113.00,846.00,374.00,183.00,565.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 3.05.",30.00,20.00,true,75.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,3.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-144.39,-1.44,81.43,0.81,-225.83,-2.26,4910.46,49.10,2508.73,25.09,2401.74,24.02,5054.86,50.55,2427.30,24.27,2627.56,26.28,1484.87,14.12,1125.26,11.17,-307.17,-3.07,-0.03,-0.06,0.97,1.03,0.91,0,0,0,60.62,0.62,1057.72,525.45,532.27,70.00,35.00,35.00,1.00,0,1.00,28.00,13.00,15.00,42.00,22.00,20.00,40.00,37.14,42.86,-2.06,-0.02,2.33,0.02,-6.45,-0.06,175.37,1.75,192.98,1.93,160.12,1.60,120.35,1.20,110.33,1.10,131.38,1.31,1.46,1.75,1.22,664.10,6.64,664.10,6.64,289.73,2.90,264.15,2.64,184.51,1.84,264.15,2.64,95.00,94.00,95.00,132.00,163.00,106.00,70.00,53.00,88.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 10.",30.00,10.00,true,75.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-912.32,-9.12,-1399.06,-13.99,486.74,4.87,3587.35,35.87,1382.32,13.82,2205.03,22.05,4499.67,45.00,2781.38,27.81,1718.29,17.18,1922.07,18.43,1536.51,15.37,-307.17,-3.07,-0.29,-0.31,0.80,0.50,1.28,0,0,0,60.62,0.67,681.14,374.23,306.90,45.00,25.00,20.00,1.00,0,1.00,11.00,4.00,7.00,34.00,21.00,13.00,24.44,16.00,35.00,-20.27,-0.20,-55.96,-0.56,24.34,0.25,326.12,3.26,345.58,3.45,315.00,3.15,132.34,1.32,132.45,1.32,132.18,1.32,2.46,2.61,2.38,520.33,5.20,407.45,4.07,520.33,5.20,382.08,3.82,382.08,3.82,264.15,2.64,182.00,207.00,150.00,290.00,320.00,272.00,147.00,186.00,84.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 3.25.",30.00,10.00,true,75.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,3.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
202.49,2.02,-587.58,-5.88,790.07,7.90,3665.47,36.65,1370.56,13.71,2294.91,22.95,3462.97,34.63,1958.13,19.58,1504.84,15.05,1286.63,12.08,1342.50,12.62,-374.34,-3.74,0.07,0.10,1.06,0.70,1.53,0,0,0,-62.93,-0.62,636.47,322.30,314.17,42.00,21.00,21.00,1.00,1.00,0,12.00,4.00,8.00,30.00,17.00,13.00,28.57,19.05,38.10,4.82,0.05,-27.98,-0.28,37.62,0.38,305.46,3.05,342.64,3.42,286.86,2.87,115.43,1.15,115.18,1.15,115.76,1.16,2.65,2.98,2.48,550.84,5.50,405.01,4.05,550.84,5.50,382.08,3.82,382.08,3.82,269.91,2.70,167.00,200.00,133.00,141.00,163.00,131.00,177.00,209.00,134.00,0,0,0,"Changed ""ATR Multiplier"": 3 => 4.",30.00,10.00,true,75.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,3.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
