"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
540.60,21.62,784.35,31.37,-243.75,-9.75,1789.46,71.58,1609.63,64.39,179.83,7.19,1248.85,49.95,825.28,33.01,423.57,16.94,698.21,21.84,568.15,18.67,9164.79,366.59,0.58,1.15,1.43,1.95,0.43,111.00,111.00,53.00,0,0,90.48,69.92,20.56,22.00,17.00,5.00,0,0,0,11.00,10.00,1.00,11.00,7.00,4.00,50.00,58.82,20.00,24.57,1.03,46.14,1.82,-48.75,-1.67,162.68,6.11,160.96,6.02,179.83,6.98,113.53,4.05,117.90,4.18,105.89,3.83,1.43,1.37,1.70,224.94,7.98,224.94,7.98,179.83,6.98,191.77,6.30,191.77,6.30,143.66,5.04,75.00,61.00,122.00,100.00,74.00,366.00,50.00,43.00,62.00,0,0,0,"Changed ""Length"": 77 => 133.",133.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1353.09,54.12,1420.94,56.84,-67.84,-2.71,3330.00,133.20,2720.70,108.83,609.30,24.37,1976.91,79.08,1299.76,51.99,677.15,27.09,1668.15,40.04,700.97,17.89,9278.92,371.16,1.14,"N/A",1.68,2.09,0.90,120.00,118.00,120.00,0,0,159.06,114.95,44.11,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,42.28,1.51,61.78,2.09,-7.54,-0.03,208.13,6.60,209.28,6.60,203.10,6.62,123.56,3.59,129.98,3.78,112.86,3.27,1.68,1.61,1.80,390.18,12.58,390.18,12.58,274.71,8.25,182.76,5.87,182.76,5.87,166.77,5.04,83.00,70.00,118.00,107.00,74.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.3114.",77.00,"Body",2.31,"Close",true,"Dashed","Small",true,true
1383.67,55.35,1149.15,45.97,234.53,9.38,2769.31,110.77,2064.80,82.59,704.51,28.18,1385.64,55.43,915.65,36.63,469.99,18.80,1385.55,35.68,452.11,12.79,9276.46,371.06,1.37,"N/A",2.00,2.26,1.50,115.00,115.00,115.00,0,0,154.49,107.86,46.63,33.00,23.00,10.00,0,0,0,21.00,15.00,6.00,12.00,8.00,4.00,63.64,65.22,60.00,41.93,1.43,49.96,1.69,23.45,0.82,131.87,4.31,137.65,4.53,117.42,3.79,115.47,3.62,114.46,3.63,117.50,3.62,1.14,1.20,1.00,224.40,8.17,224.40,8.17,170.51,5.34,166.73,5.87,166.73,5.87,160.85,5.04,45.00,38.00,62.00,50.00,39.00,76.00,37.00,35.00,41.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.5114.",77.00,"Body",1.51,"Close",true,"Dashed","Small",true,true
-237.66,-9.51,-160.42,-6.42,-77.25,-3.09,3653.63,146.15,2622.65,104.91,1030.98,41.24,3891.30,155.65,2783.07,111.32,1108.23,44.33,911.07,28.92,906.43,31.50,8217.54,328.70,-0.15,-0.19,0.94,0.94,0.93,107.00,107.00,107.00,42.92,1.90,291.21,205.96,85.25,81.00,57.00,24.00,1.00,1.00,0,32.00,22.00,10.00,49.00,35.00,14.00,39.51,38.60,41.67,-2.93,-0.03,-2.81,-0.03,-3.22,-0.02,114.18,4.86,119.21,5.04,103.10,4.45,79.41,3.22,79.52,3.22,79.16,3.21,1.44,1.50,1.30,276.96,10.65,276.96,10.65,242.94,10.28,291.65,10.78,291.65,10.78,189.01,7.04,47.00,43.00,56.00,45.00,51.00,34.00,48.00,38.00,72.00,0,0,0,"Changed ""Length"": 77 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
919.34,36.77,574.16,22.97,345.18,13.81,1596.08,63.84,1108.77,44.35,487.31,19.49,676.74,27.07,534.61,21.38,142.12,5.68,921.21,26.94,295.87,10.49,9275.12,371.00,1.58,"N/A",2.36,2.07,3.43,113.00,113.00,112.00,0,0,144.75,102.20,42.55,34.00,24.00,10.00,0,0,0,28.00,19.00,9.00,6.00,5.00,1.00,82.35,79.17,90.00,27.04,0.96,23.92,0.86,34.52,1.17,57.00,2.02,58.36,2.09,54.15,1.87,112.79,3.99,106.92,3.78,142.12,5.04,0.51,0.55,0.38,102.36,3.90,102.36,3.90,91.61,3.06,164.00,5.87,164.00,5.87,142.12,5.04,17.00,17.00,17.00,14.00,12.00,18.00,31.00,36.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 0.7364.",77.00,"Body",0.74,"Close",true,"Dashed","Small",true,true
981.99,39.28,1232.25,49.29,-250.26,-10.01,2803.65,112.15,2379.51,95.18,424.14,16.97,1821.66,72.87,1147.26,45.89,674.40,26.98,1325.37,35.62,620.00,17.72,9274.68,370.99,1.13,"N/A",1.54,2.07,0.63,112.00,95.00,112.00,0,0,137.53,97.89,39.64,31.00,22.00,9.00,0,0,0,14.00,12.00,2.00,17.00,10.00,7.00,45.16,54.55,22.22,31.68,1.23,56.01,2.11,-27.81,-0.92,200.26,7.03,198.29,7.02,212.07,7.14,107.16,3.55,114.73,3.78,96.34,3.22,1.87,1.73,2.20,358.96,13.26,358.96,13.26,259.37,8.70,159.82,5.87,159.82,5.87,146.36,5.04,96.00,72.00,157.00,98.00,79.00,212.00,95.00,64.00,141.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.4364.",77.00,"Body",2.44,"Close",true,"Dashed","Small",true,true
-237.66,-9.51,-160.42,-6.42,-77.25,-3.09,3653.63,146.15,2622.65,104.91,1030.98,41.24,3891.30,155.65,2783.07,111.32,1108.23,44.33,911.07,28.92,906.43,31.50,8218.96,328.76,-0.15,-0.19,0.94,0.94,0.93,107.00,107.00,107.00,43.23,1.91,291.21,205.96,85.25,81.00,57.00,24.00,1.00,1.00,0,32.00,22.00,10.00,49.00,35.00,14.00,39.51,38.60,41.67,-2.93,-0.03,-2.81,-0.03,-3.22,-0.02,114.18,4.86,119.21,5.04,103.10,4.45,79.41,3.22,79.52,3.22,79.16,3.21,1.44,1.50,1.30,276.96,10.65,276.96,10.65,242.94,10.28,291.65,10.78,291.65,10.78,189.01,7.04,47.00,43.00,56.00,45.00,51.00,34.00,48.00,38.00,72.00,0,0,0,"Changed ""Length"": 77 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1839.28,73.57,1639.19,65.57,200.09,8.00,3633.69,145.35,2818.31,112.73,815.38,32.62,1794.41,71.78,1179.12,47.16,615.30,24.61,2146.09,46.21,469.83,11.26,9281.49,371.26,1.89,"N/A",2.03,2.39,1.33,119.00,117.00,119.00,0,0,167.73,120.35,47.38,32.00,23.00,9.00,0,0,0,18.00,14.00,4.00,14.00,9.00,5.00,56.25,60.87,44.44,57.48,1.87,71.27,2.30,22.23,0.76,201.87,6.04,201.31,6.10,203.85,5.83,128.17,3.50,131.01,3.62,123.06,3.30,1.58,1.54,1.66,335.89,11.06,335.89,11.06,277.81,7.25,186.46,5.87,186.46,5.87,183.40,5.04,67.00,49.00,113.00,77.00,45.00,187.00,54.00,55.00,53.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0364.",77.00,"Body",2.04,"Close",true,"Dashed","Small",true,true
2055.05,82.20,1942.20,77.69,112.84,4.51,3470.87,138.83,2871.12,114.84,599.75,23.99,1415.82,56.63,928.91,37.16,486.91,19.48,2056.92,45.16,370.72,11.25,9169.87,366.79,1.33,"N/A",2.45,3.09,1.23,112.00,111.00,112.00,0,0,157.07,116.80,40.27,32.00,24.00,8.00,0,0,0,19.00,16.00,3.00,13.00,8.00,5.00,59.38,66.67,37.50,64.22,2.01,80.93,2.56,14.11,0.34,182.68,5.66,179.44,5.66,199.92,5.69,108.91,3.34,116.11,3.63,97.38,2.88,1.68,1.55,2.05,293.66,10.65,293.66,10.65,255.63,6.98,166.99,5.87,166.99,5.87,166.00,5.04,51.00,41.00,79.00,60.00,44.00,143.00,37.00,35.00,40.00,0,0,0,"Changed ""Length"": 77 => 70.",70.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1387.19,55.49,1273.44,50.94,113.76,4.55,3105.64,124.23,2557.42,102.30,548.22,21.93,1718.45,68.74,1283.99,51.36,434.46,17.38,1505.43,38.73,632.61,17.09,9398.93,375.96,0.99,10.31,1.81,1.99,1.26,113.00,113.00,106.00,0,0,147.97,110.04,37.93,32.00,24.00,8.00,0,0,0,17.00,14.00,3.00,15.00,10.00,5.00,53.13,58.33,37.50,43.35,1.53,53.06,1.90,14.22,0.43,182.68,6.07,182.67,6.15,182.74,5.69,114.56,3.61,128.40,4.05,86.89,2.72,1.60,1.42,2.10,278.61,10.65,278.61,10.65,221.73,6.98,399.00,10.78,399.00,10.78,157.49,5.04,54.00,46.00,77.00,70.00,54.00,143.00,35.00,34.00,38.00,0,0,0,"Changed ""Length"": 77 => 63.",63.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9171.31,366.85,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 119.",119.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
540.60,21.62,784.35,31.37,-243.75,-9.75,1789.46,71.58,1609.63,64.39,179.83,7.19,1248.85,49.95,825.28,33.01,423.57,16.94,698.21,21.84,568.15,18.67,9171.42,366.86,0.58,1.15,1.43,1.95,0.43,111.00,111.00,53.00,0,0,90.48,69.92,20.56,22.00,17.00,5.00,0,0,0,11.00,10.00,1.00,11.00,7.00,4.00,50.00,58.82,20.00,24.57,1.03,46.14,1.82,-48.75,-1.67,162.68,6.11,160.96,6.02,179.83,6.98,113.53,4.05,117.90,4.18,105.89,3.83,1.43,1.37,1.70,224.94,7.98,224.94,7.98,179.83,6.98,191.77,6.30,191.77,6.30,143.66,5.04,75.00,61.00,122.00,100.00,74.00,366.00,50.00,43.00,62.00,0,0,0,"Changed ""Length"": 77 => 133.",133.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1350.91,54.04,1468.81,58.75,-117.90,-4.72,2681.94,107.28,2340.39,93.62,341.55,13.66,1331.03,53.24,871.59,34.86,459.45,18.38,1352.78,35.13,545.73,18.56,9169.65,366.79,0.83,2.67,2.02,2.69,0.74,111.00,111.00,51.00,0,0,115.35,88.59,26.76,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,51.96,1.81,73.44,2.55,-19.65,-0.64,178.80,6.14,180.03,6.21,170.77,5.72,121.00,4.09,124.51,4.24,114.86,3.83,1.48,1.45,1.49,248.37,8.91,248.37,8.91,213.82,6.98,185.30,6.30,185.30,6.30,144.80,5.04,74.00,64.00,109.00,91.00,74.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 112.",112.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1172.71,46.91,1290.31,51.61,-117.60,-4.70,2483.32,99.33,2151.67,86.07,331.66,13.27,1310.61,52.42,861.35,34.45,449.26,17.97,1174.58,31.98,545.73,18.56,9165.67,366.63,0.82,2.35,1.90,2.50,0.74,111.00,111.00,51.00,0,0,113.26,87.08,26.18,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,45.10,1.62,64.52,2.30,-19.60,-0.64,165.55,5.81,165.51,5.82,165.83,5.72,119.15,4.09,123.05,4.24,112.32,3.83,1.39,1.35,1.48,241.33,8.91,241.33,8.91,203.92,6.98,185.30,6.30,185.30,6.30,138.81,5.04,72.00,61.00,109.00,88.00,70.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9124.34,364.97,0.08,0.14,1.00,1.07,0.84,111.00,111.00,110.00,49.30,1.96,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9166.45,366.66,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 119.",119.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1533.39,61.34,1070.62,42.82,462.76,18.51,2533.43,101.34,1795.31,71.81,738.11,29.52,1000.04,40.00,724.69,28.99,275.35,11.01,1535.26,38.06,313.46,10.83,9284.39,371.38,1.35,"N/A",2.53,2.48,2.68,114.00,114.00,113.00,0,0,155.66,110.00,45.67,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,45.10,1.47,44.61,1.46,46.28,1.50,101.34,3.34,105.61,3.51,92.26,2.97,111.12,3.70,103.53,3.50,137.67,4.38,0.91,1.02,0.67,170.50,6.38,170.50,6.38,162.61,5.02,164.24,5.87,164.24,5.87,151.54,5.04,25.00,25.00,24.00,23.00,22.00,23.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.1864.",77.00,"Body",1.19,"Close",true,"Dashed","Small",true,true
1551.19,62.05,1334.15,53.37,217.04,8.68,2754.39,110.18,2089.09,83.56,665.30,26.61,1203.20,48.13,754.95,30.20,448.26,17.93,1553.06,38.34,409.32,11.26,9284.84,371.39,2.11,"N/A",2.29,2.77,1.48,114.00,114.00,114.00,0,0,161.00,113.57,47.44,34.00,24.00,10.00,0,0,0,24.00,17.00,7.00,10.00,7.00,3.00,70.59,70.83,70.00,45.62,1.50,55.59,1.79,21.70,0.80,114.77,3.70,122.89,3.97,95.04,3.03,120.32,3.78,107.85,3.50,149.42,4.43,0.95,1.14,0.64,197.41,7.21,197.41,7.21,157.12,4.71,167.41,5.87,167.41,5.87,157.73,5.04,31.00,29.00,36.00,29.00,28.00,31.00,37.00,31.00,48.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.3364.",77.00,"Body",1.34,"Close",true,"Dashed","Small",true,true
-237.66,-9.51,-160.42,-6.42,-77.25,-3.09,3653.63,146.15,2622.65,104.91,1030.98,41.24,3891.30,155.65,2783.07,111.32,1108.23,44.33,911.07,28.92,906.43,31.50,8224.15,328.97,-0.15,-0.19,0.94,0.94,0.93,107.00,107.00,107.00,44.35,1.96,291.21,205.96,85.25,81.00,57.00,24.00,1.00,1.00,0,32.00,22.00,10.00,49.00,35.00,14.00,39.51,38.60,41.67,-2.93,-0.03,-2.81,-0.03,-3.22,-0.02,114.18,4.86,119.21,5.04,103.10,4.45,79.41,3.22,79.52,3.22,79.16,3.21,1.44,1.50,1.30,276.96,10.65,276.96,10.65,242.94,10.28,291.65,10.78,291.65,10.78,189.01,7.04,47.00,43.00,56.00,45.00,51.00,34.00,48.00,38.00,72.00,0,0,0,"Changed ""Length"": 77 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9131.06,365.24,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,50.78,2.02,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1311.38,52.46,1384.61,55.38,-73.23,-2.93,3275.50,131.02,2676.40,107.06,599.11,23.96,1964.13,78.57,1291.79,51.67,672.34,26.89,1632.81,39.53,696.35,17.93,9292.33,371.69,1.13,"N/A",1.67,2.07,0.89,120.00,117.00,120.00,0,0,158.10,114.26,43.84,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,40.98,1.47,60.20,2.04,-8.14,0,204.72,6.53,205.88,6.52,199.70,6.55,122.76,3.59,129.18,3.78,112.06,3.27,1.67,1.59,1.78,384.44,12.44,384.44,12.44,269.26,8.16,182.25,5.87,182.25,5.87,165.94,5.04,81.00,66.00,118.00,101.00,68.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.2864.",77.00,"Body",2.29,"Close",true,"Dashed","Small",true,true
1257.70,50.31,878.07,35.12,379.64,15.19,2228.71,89.15,1583.40,63.34,645.31,25.81,971.01,38.84,705.33,28.21,265.68,10.63,1259.57,33.52,313.33,10.96,9289.98,371.60,1.25,"N/A",2.30,2.25,2.43,114.00,114.00,113.00,0,0,150.24,106.20,44.04,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,36.99,1.26,36.59,1.25,37.96,1.29,89.15,3.04,93.14,3.20,80.66,2.71,107.89,3.70,100.76,3.50,132.84,4.38,0.83,0.92,0.61,153.24,5.83,153.24,5.83,141.00,4.59,162.16,5.87,162.16,5.87,147.57,5.04,24.00,24.00,24.00,21.00,21.00,23.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.0864.",77.00,"Body",1.09,"Close",true,"Dashed","Small",true,true
1350.91,54.04,1468.81,58.75,-117.90,-4.72,2681.94,107.28,2340.39,93.62,341.55,13.66,1331.03,53.24,871.59,34.86,459.45,18.38,1352.78,35.13,545.73,18.56,9174.19,366.97,0.83,2.67,2.02,2.69,0.74,111.00,111.00,51.00,0,0,115.35,88.59,26.76,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,51.96,1.81,73.44,2.55,-19.65,-0.64,178.80,6.14,180.03,6.21,170.77,5.72,121.00,4.09,124.51,4.24,114.86,3.83,1.48,1.45,1.49,248.37,8.91,248.37,8.91,213.82,6.98,185.30,6.30,185.30,6.30,144.80,5.04,74.00,64.00,109.00,91.00,74.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 112.",112.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1783.92,71.36,1595.71,63.83,188.21,7.53,3564.48,142.58,2765.97,110.64,798.50,31.94,1780.56,71.22,1170.27,46.81,610.29,24.41,2088.74,45.54,464.75,11.26,9287.75,371.51,1.88,"N/A",2.00,2.36,1.31,118.00,117.00,118.00,0,0,166.53,119.49,47.03,32.00,23.00,9.00,0,0,0,18.00,14.00,4.00,14.00,9.00,5.00,56.25,60.87,44.44,55.75,1.82,69.38,2.25,20.91,0.72,198.03,5.97,197.57,6.03,199.63,5.75,127.18,3.50,130.03,3.62,122.06,3.30,1.56,1.52,1.64,330.03,10.92,330.03,10.92,271.36,7.16,184.66,5.87,184.66,5.87,182.26,5.04,67.00,49.00,113.00,77.00,45.00,187.00,54.00,55.00,53.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0114.",77.00,"Body",2.01,"Close",true,"Dashed","Small",true,true
1462.85,58.51,1021.34,40.85,441.51,17.66,2455.56,98.22,1741.15,69.65,714.42,28.58,992.71,39.71,719.80,28.79,272.90,10.92,1464.73,36.96,313.48,10.86,9285.40,371.42,1.33,"N/A",2.47,2.42,2.62,114.00,114.00,113.00,0,0,154.29,109.04,45.25,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,43.03,1.42,42.56,1.41,44.15,1.45,98.22,3.26,102.42,3.43,89.30,2.90,110.30,3.70,102.83,3.50,136.45,4.38,0.89,1.00,0.65,166.12,6.24,166.12,6.24,157.06,4.92,163.72,5.87,163.72,5.87,150.54,5.04,25.00,25.00,24.00,23.00,22.00,23.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.1614.",77.00,"Body",1.16,"Close",true,"Dashed","Small",true,true
1612.22,64.49,1628.49,65.14,-16.27,-0.65,3057.81,122.31,2549.09,101.96,508.72,20.35,1445.59,57.82,920.59,36.82,524.99,21.00,1614.10,39.25,591.29,15.76,9284.39,371.38,2.62,"N/A",2.12,2.77,0.97,116.00,116.00,112.00,0,0,137.17,103.15,34.02,28.00,21.00,7.00,0,0,0,16.00,13.00,3.00,12.00,8.00,4.00,57.14,61.90,42.86,57.58,1.92,77.55,2.49,-2.32,-0.21,191.11,6.08,196.08,6.19,169.57,5.59,120.47,3.62,115.07,3.52,131.25,3.83,1.59,1.70,1.29,303.10,9.78,303.10,9.78,228.32,6.98,171.34,5.87,168.80,5.87,171.34,5.04,78.00,59.00,135.00,102.00,72.00,232.00,46.00,38.00,62.00,0,0,0,"Changed ""Length"": 77 => 91.",91.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1077.77,43.11,928.49,37.14,149.28,5.97,4107.58,164.30,3082.68,123.31,1024.90,41.00,3029.81,121.19,2154.19,86.17,875.62,35.02,1297.70,35.01,690.85,19.22,8657.28,346.29,1.27,"N/A",1.36,1.43,1.17,111.00,111.00,104.00,70.86,1.98,257.13,182.18,74.95,56.00,40.00,16.00,1.00,1.00,0,26.00,19.00,7.00,30.00,21.00,9.00,46.43,47.50,43.75,19.25,0.75,23.21,0.92,9.33,0.33,157.98,5.34,162.25,5.58,146.41,4.71,100.99,3.23,102.58,3.29,97.29,3.08,1.56,1.58,1.51,305.85,10.65,305.85,10.65,226.52,7.24,387.41,10.78,387.41,10.78,181.54,5.45,43.00,41.00,46.00,46.00,48.00,40.00,40.00,35.00,51.00,0,0,0,"Changed ""Length"": 77 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1188.82,47.55,1278.08,51.12,-89.26,-3.57,3115.17,124.61,2546.31,101.85,568.86,22.75,1926.35,77.05,1268.23,50.73,658.12,26.32,1528.57,37.96,682.69,18.03,9284.06,371.36,1.08,"N/A",1.62,2.01,0.86,120.00,117.00,120.00,0,0,155.24,112.21,43.04,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,37.15,1.36,55.57,1.92,-9.92,-0.07,194.70,6.31,195.87,6.30,189.62,6.33,120.40,3.59,126.82,3.78,109.69,3.27,1.62,1.54,1.73,367.51,12.03,367.51,12.03,253.38,7.88,180.70,5.87,180.70,5.87,163.46,5.04,79.00,64.00,118.00,99.00,65.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.2114.",77.00,"Body",2.21,"Close",true,"Dashed","Small",true,true
1353.09,54.12,1420.94,56.84,-67.84,-2.71,3330.00,133.20,2720.70,108.83,609.30,24.37,1976.91,79.08,1299.76,51.99,677.15,27.09,1668.15,40.04,700.97,17.89,9283.95,371.36,1.14,"N/A",1.68,2.09,0.90,120.00,118.00,120.00,0,0,159.06,114.95,44.11,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,42.28,1.51,61.78,2.09,-7.54,-0.03,208.13,6.60,209.28,6.60,203.10,6.62,123.56,3.59,129.98,3.78,112.86,3.27,1.68,1.61,1.80,390.18,12.58,390.18,12.58,274.71,8.25,182.76,5.87,182.76,5.87,166.77,5.04,83.00,70.00,118.00,107.00,74.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.3114.",77.00,"Body",2.31,"Close",true,"Dashed","Small",true,true
