"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__ATR Length","__Factor Range","__Step","__Performance Memory","__From Cluster","__Maximum Iteration Steps","__Historical Bars Calculation","__Candle Coloring","__Show Signals","__Show Dashboard","__Location","__Size","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
1925.01,19.25,1203.91,12.04,721.10,7.21,2207.16,22.07,1272.43,12.72,934.73,9.35,282.15,2.82,68.51,0.69,213.64,2.14,2438.54,19.73,295.93,2.44,117.33,1.17,0.29,1.90,7.82,18.57,4.38,0,0,0,345.07,2.89,97.86,45.94,51.92,6.00,3.00,3.00,1.00,0,1.00,3.00,2.00,1.00,3.00,1.00,2.00,50.00,66.67,33.33,320.83,3.22,401.30,4.01,240.37,2.43,735.72,7.35,636.21,6.36,934.73,9.34,94.05,0.91,68.51,0.68,106.82,1.03,7.82,9.29,8.75,934.73,9.34,676.19,6.76,934.73,9.34,113.92,1.14,68.51,0.68,113.92,1.14,1266.00,1205.00,1326.00,2233.00,1513.00,3674.00,298.00,590.00,152.00,0,0,0,"Changed "" Multiplier"": 5 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-314.41,-3.14,71.87,0.72,-386.29,-3.86,1421.69,14.22,549.99,5.50,871.69,8.72,1736.10,17.36,478.12,4.78,1257.98,12.58,853.10,7.87,1400.46,13.00,117.83,1.18,-0.06,-0.08,0.82,1.15,0.69,0,0,0,23.93,0.25,322.77,112.64,210.13,21.00,7.00,14.00,1.00,1.00,0,6.00,3.00,3.00,15.00,4.00,11.00,28.57,42.86,21.43,-14.97,-0.15,10.27,0.11,-27.59,-0.28,236.95,2.37,183.33,1.83,290.56,2.90,115.74,1.15,119.53,1.18,114.36,1.14,2.05,1.53,2.54,325.21,3.25,232.60,2.32,325.21,3.25,154.42,1.54,154.42,1.54,148.64,1.49,420.00,616.00,321.00,621.00,415.00,827.00,339.00,767.00,183.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 2.4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1799.46,17.99,1184.47,11.84,614.99,6.15,2173.51,21.74,1252.98,12.53,920.52,9.21,374.05,3.74,68.51,0.69,305.54,3.06,2312.99,18.90,387.83,3.20,117.83,1.18,0.28,1.66,5.81,18.29,3.01,0,0,0,344.59,2.92,112.91,45.92,66.99,7.00,3.00,4.00,1.00,0,1.00,3.00,2.00,1.00,4.00,1.00,3.00,42.86,66.67,25.00,257.07,2.58,394.82,3.95,153.75,1.56,724.50,7.24,626.49,6.26,920.52,9.20,93.51,0.92,68.51,0.68,101.85,0.99,7.75,9.14,9.04,920.52,9.20,665.87,6.65,920.52,9.20,113.92,1.14,68.51,0.68,113.92,1.14,1083.00,970.00,1168.00,1998.00,1161.00,3674.00,397.00,590.00,333.00,0,0,0,"Changed "" R:R    1:"": 2.4 => 6.6.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,6.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
761.47,7.61,724.25,7.24,37.22,0.37,1685.81,16.86,878.67,8.79,807.14,8.07,924.34,9.24,154.42,1.54,769.92,7.70,1419.13,12.44,728.41,6.39,117.83,1.18,0.18,0.60,1.82,5.69,1.05,0,0,0,344.59,3.20,172.95,45.58,127.38,11.00,3.00,8.00,1.00,0,1.00,3.00,2.00,1.00,8.00,1.00,7.00,27.27,66.67,12.50,69.22,0.70,241.42,2.41,4.65,0.06,561.94,5.62,439.33,4.39,807.14,8.07,115.54,1.15,154.42,1.54,109.99,1.09,4.86,2.85,7.34,807.14,8.07,583.35,5.83,807.14,8.07,154.42,1.54,154.42,1.54,123.81,1.24,683.00,1222.00,480.00,556.00,421.00,827.00,730.00,2826.00,431.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 5.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
204.70,2.05,260.32,2.60,-55.62,-0.56,2050.60,20.51,962.16,9.62,1088.44,10.88,1845.90,18.46,701.83,7.02,1144.06,11.44,979.40,8.98,993.46,9.12,117.83,1.18,0.05,0.07,1.11,1.37,0.95,0,0,0,23.93,0.23,472.71,217.86,254.85,31.00,14.00,17.00,1.00,1.00,0,14.00,7.00,7.00,17.00,7.00,10.00,45.16,50.00,41.18,6.60,0.07,18.59,0.19,-3.27,-0.03,146.47,1.46,137.45,1.37,155.49,1.55,108.58,1.08,100.26,0.99,114.41,1.14,1.35,1.37,1.36,226.00,2.26,221.99,2.22,226.00,2.26,148.64,1.49,133.73,1.34,148.64,1.49,275.00,387.00,182.00,337.00,484.00,189.00,224.00,290.00,177.00,0,0,0,"Changed "" R:R    1:"": 5.8 => 1.7.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
731.62,7.32,708.57,7.09,23.05,0.23,1655.96,16.56,862.99,8.63,792.97,7.93,924.34,9.24,154.42,1.54,769.92,7.70,1389.28,12.21,728.41,6.40,117.83,1.18,0.18,0.59,1.79,5.59,1.03,0,0,0,344.59,3.21,172.95,45.57,127.39,11.00,3.00,8.00,1.00,0,1.00,3.00,2.00,1.00,8.00,1.00,7.00,27.27,66.67,12.50,66.51,0.67,236.19,2.36,2.88,0.04,551.99,5.52,431.50,4.31,792.97,7.92,115.54,1.15,154.42,1.54,109.99,1.09,4.78,2.79,7.21,792.97,7.92,573.03,5.73,792.97,7.92,154.42,1.54,154.42,1.54,123.81,1.24,683.00,1222.00,480.00,556.00,421.00,827.00,730.00,2826.00,431.00,0,0,0,"Changed "" R:R    1:"": 1.7 => 5.7.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1925.01,19.25,1203.91,12.04,721.10,7.21,2207.16,22.07,1272.43,12.72,934.73,9.35,282.15,2.82,68.51,0.69,213.64,2.14,2438.54,19.73,295.93,2.44,117.83,1.18,0.29,1.90,7.82,18.57,4.38,0,0,0,344.59,2.89,97.86,45.94,51.92,6.00,3.00,3.00,1.00,0,1.00,3.00,2.00,1.00,3.00,1.00,2.00,50.00,66.67,33.33,320.83,3.22,401.30,4.01,240.37,2.43,735.72,7.35,636.21,6.36,934.73,9.34,94.05,0.91,68.51,0.68,106.82,1.03,7.82,9.29,8.75,934.73,9.34,676.19,6.76,934.73,9.34,113.92,1.14,68.51,0.68,113.92,1.14,1266.00,1205.00,1326.00,2233.00,1513.00,3674.00,298.00,590.00,152.00,0,0,0,"Changed "" Multiplier"": 5 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
306.47,3.06,623.47,6.23,-317.00,-3.17,1765.44,17.65,809.71,8.10,955.74,9.56,1458.98,14.59,186.23,1.86,1272.74,12.73,1288.57,11.42,922.05,8.27,117.83,1.18,0.10,0.23,1.21,4.35,0.75,0,0,0,344.59,3.34,353.03,60.51,292.52,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,13.32,0.14,155.87,1.56,-16.68,-0.16,441.36,4.41,404.85,4.05,477.87,4.78,76.79,0.76,93.12,0.93,74.87,0.74,5.75,4.35,6.38,744.79,7.44,537.94,5.38,744.79,7.44,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-143.06,-1.43,510.69,5.11,-653.76,-6.54,1520.20,15.20,696.93,6.97,823.27,8.23,1663.26,16.63,186.23,1.86,1477.03,14.77,866.66,7.98,1031.96,9.55,117.79,1.18,0.04,0.07,0.91,3.74,0.56,0,0,0,344.63,3.50,383.18,60.43,322.75,25.00,4.00,21.00,1.00,0,1.00,4.00,2.00,2.00,21.00,2.00,19.00,16.00,50.00,9.52,-5.72,-0.05,127.67,1.28,-31.13,-0.31,380.05,3.80,348.46,3.48,411.64,4.11,79.20,0.79,93.12,0.93,77.74,0.77,4.80,3.74,5.30,642.70,6.42,463.68,4.63,642.70,6.42,121.93,1.22,110.01,1.10,121.93,1.22,293.00,458.00,262.00,386.00,122.00,650.00,275.00,794.00,221.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 5.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,5.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
761.47,7.61,724.25,7.24,37.22,0.37,1685.81,16.86,878.67,8.79,807.14,8.07,924.34,9.24,154.42,1.54,769.92,7.70,1419.13,12.44,728.41,6.39,117.87,1.18,0.18,0.60,1.82,5.69,1.05,0,0,0,344.56,3.20,172.95,45.58,127.38,11.00,3.00,8.00,1.00,0,1.00,3.00,2.00,1.00,8.00,1.00,7.00,27.27,66.67,12.50,69.22,0.70,241.42,2.41,4.65,0.06,561.94,5.62,439.33,4.39,807.14,8.07,115.54,1.15,154.42,1.54,109.99,1.09,4.86,2.85,7.34,807.14,8.07,583.35,5.83,807.14,8.07,154.42,1.54,154.42,1.54,123.81,1.24,683.00,1222.00,480.00,556.00,421.00,827.00,730.00,2826.00,431.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1925.01,19.25,1203.91,12.04,721.10,7.21,2207.16,22.07,1272.43,12.72,934.73,9.35,282.15,2.82,68.51,0.69,213.64,2.14,2438.54,19.73,295.93,2.44,118.26,1.18,0.29,1.90,7.82,18.57,4.38,0,0,0,344.19,2.89,97.86,45.94,51.92,6.00,3.00,3.00,1.00,0,1.00,3.00,2.00,1.00,3.00,1.00,2.00,50.00,66.67,33.33,320.83,3.22,401.30,4.01,240.37,2.43,735.72,7.35,636.21,6.36,934.73,9.34,94.05,0.91,68.51,0.68,106.82,1.03,7.82,9.29,8.75,934.73,9.34,676.19,6.76,934.73,9.34,113.92,1.14,68.51,0.68,113.92,1.14,1266.00,1205.00,1326.00,2233.00,1513.00,3674.00,298.00,590.00,152.00,0,0,0,"Changed "" Multiplier"": 5 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-731.24,-7.31,-29.65,-0.30,-701.59,-7.02,1057.54,10.58,377.34,3.77,680.20,6.80,1788.78,17.89,406.99,4.07,1381.79,13.82,432.11,4.61,1379.82,13.48,118.72,1.19,-0.15,-0.19,0.59,0.93,0.49,0,0,0,24.81,0.27,292.91,82.54,210.37,19.00,5.00,14.00,1.00,1.00,0,4.00,2.00,2.00,15.00,3.00,12.00,21.05,40.00,14.29,-38.49,-0.38,-5.93,-0.04,-50.11,-0.50,264.38,2.64,188.67,1.89,340.10,3.40,119.25,1.19,135.66,1.33,115.15,1.15,2.22,1.39,2.95,353.55,3.53,253.24,2.53,353.55,3.53,154.42,1.54,154.42,1.54,148.64,1.49,465.00,628.00,407.00,537.00,52.00,1021.00,446.00,1013.00,304.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 2.6.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-541.76,-5.42,181.51,1.82,-723.28,-7.23,1118.84,11.19,581.01,5.81,537.83,5.38,1660.60,16.61,399.49,3.99,1261.11,12.61,615.64,5.83,1117.53,10.65,118.72,1.19,-0.03,-0.05,0.67,1.45,0.43,0,0,0,343.74,3.63,263.09,75.19,187.90,17.00,5.00,12.00,1.00,0,1.00,3.00,2.00,1.00,14.00,3.00,11.00,17.65,40.00,8.33,-31.87,-0.31,36.30,0.36,-60.27,-0.60,372.95,3.73,290.50,2.90,537.83,5.37,118.61,1.18,133.16,1.33,114.65,1.14,3.14,2.18,4.69,537.83,5.37,387.35,3.87,537.83,5.37,154.42,1.54,154.42,1.54,148.64,1.49,433.00,647.00,344.00,243.00,98.00,533.00,473.00,1013.00,326.00,0,0,0,"Changed "" R:R    1:"": 2.6 => 3.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,3.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
761.47,7.61,724.25,7.24,37.22,0.37,1685.81,16.86,878.67,8.79,807.14,8.07,924.34,9.24,154.42,1.54,769.92,7.70,1419.13,12.44,728.41,6.39,118.72,1.19,0.18,0.60,1.82,5.69,1.05,0,0,0,343.74,3.19,172.95,45.58,127.38,11.00,3.00,8.00,1.00,0,1.00,3.00,2.00,1.00,8.00,1.00,7.00,27.27,66.67,12.50,69.22,0.70,241.42,2.41,4.65,0.06,561.94,5.62,439.33,4.39,807.14,8.07,115.54,1.15,154.42,1.54,109.99,1.09,4.86,2.85,7.34,807.14,8.07,583.35,5.83,807.14,8.07,154.42,1.54,154.42,1.54,123.81,1.24,683.00,1222.00,480.00,556.00,421.00,827.00,730.00,2826.00,431.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 5.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
50.85,0.51,130.00,1.30,-79.15,-0.79,2009.14,20.09,944.22,9.44,1064.92,10.65,1958.28,19.58,814.22,8.14,1144.06,11.44,884.30,8.15,1116.05,10.31,118.72,1.19,0.02,0.02,1.03,1.16,0.93,0,0,0,24.81,0.25,472.65,232.77,239.88,31.00,15.00,16.00,1.00,1.00,0,12.00,6.00,6.00,19.00,9.00,10.00,38.71,40.00,37.50,1.64,0.02,8.67,0.09,-4.95,-0.05,167.43,1.67,157.37,1.57,177.49,1.77,103.07,1.03,90.47,0.90,114.41,1.14,1.62,1.74,1.55,240.18,2.40,235.92,2.36,240.18,2.40,148.64,1.49,133.73,1.34,148.64,1.49,274.00,370.00,184.00,377.00,560.00,195.00,209.00,243.00,177.00,0,0,0,"Changed "" R:R    1:"": 5.8 => 1.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-7402.34,-74.02,-3570.97,-35.71,-3831.36,-38.31,891.62,8.92,457.20,4.57,434.41,4.34,8293.95,82.94,4028.18,40.28,4265.77,42.66,141.61,2.39,7413.11,74.09,118.72,1.19,-1.58,-0.84,0.11,0.11,0.10,0,0,0,-5.04,-0.19,7522.62,3720.11,3802.52,501.00,248.00,253.00,1.00,0,1.00,91.00,51.00,40.00,410.00,197.00,213.00,18.16,20.56,15.81,-14.78,-0.15,-14.40,-0.14,-15.14,-0.15,9.80,0.10,8.96,0.09,10.86,0.11,20.23,0.20,20.45,0.20,20.03,0.20,0.48,0.44,0.54,36.31,0.36,28.45,0.28,36.31,0.36,43.16,0.43,43.16,0.43,38.36,0.38,6.00,6.00,6.00,9.00,8.00,10.00,5.00,5.00,5.00,0,0,0,"Changed "" Multiplier"": 5 => 1.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
